Site,TMRCA,low,high
1975.0,1.3742077891584812,1.0119586552742788,1.1277817940806762
2025.0,1.3742077891584812,1.0119586552742788,1.1268244938308258
2075.0,1.373954845742655,1.0117057118584527,1.1268227600627587
2125.0,1.3734932491298546,1.0112441152456522,1.126495007186026
2175.0,1.372773435569249,1.0105243016850465,1.126845468933644
2225.0,1.3725678543232738,1.0103187204390713,1.1272341662207752
2275.0,1.3728305007321118,1.0105813668479096,1.1267884037707812
2325.0,1.3726859879258662,1.010436854041664,1.1262323926406217
2375.0,1.372542954601308,1.0102938207171057,1.1247293933836278
2425.0,1.3725678543232738,1.0832655688858708,1.124072834535413
2475.0,1.3725678543232738,1.0832655688858708,1.1238367485753267
2525.0,1.3725678543232738,1.0832655688858708,1.1231829941327411
2575.0,1.372773435569249,1.083471150131846,1.1233804186703178
2625.0,1.372912510923512,1.083610225486109,1.1233720662769573
2675.0,1.373287015701377,1.083984730263974,1.1234414647679158
2725.0,1.3728305007321118,1.0835282152947088,1.1226841093434543
2775.0,1.3726980810158658,1.0833957955784628,1.1215364127315839
2825.0,1.372773435569249,1.083471150131846,1.1200745877755607
2875.0,1.3727845835448456,1.0834822981074426,1.1209880454098844
2925.0,1.3727845835448456,1.0834822981074426,1.1187920938512157
2975.0,1.372773435569249,1.083471150131846,1.1177402338238316
3025.0,1.373030055750625,1.083727770313222,1.117488172974563
3075.0,1.3734246813941315,1.0841223959567285,1.1159066719439383
3125.0,1.3737219470589737,1.0844196616215707,1.1155212549726108
3175.0,1.3739283240444582,1.0846260386070552,1.116705499444508
3225.0,1.373954845742655,1.084652560305252,1.118658669084418
3275.0,1.3748452124709014,1.0855429270334984,1.118350903199095
3325.0,1.3749119834990666,1.0856096980616636,1.118441294490173
3375.0,1.3755431707488723,1.0862408853114693,1.1188551824262802
3425.0,1.3764112436305704,1.0871089581931674,1.1170253171782925
3475.0,1.3771560165193437,1.0878537310819407,1.1167242180204109
3525.0,1.3778730161381354,1.0885707307007324,1.1186785079442703
3575.0,1.3788315730326122,1.0886272017215832,1.1169241053520726
3625.0,1.3794166812498856,1.0876883305314318,1.1161021075112896
3675.0,1.380116450955674,1.0885363262771905,1.1178214081786433
3725.0,1.3813635943271079,1.0884934081197017,1.116320523278902
3775.0,1.3823855111450198,1.0907541435645296,1.1195370372746836
3825.0,1.3833159280829515,1.0906216161125148,1.120642277881228
3875.0,1.3840985964426658,1.0943199469944682,1.1253664725584507
3925.0,1.3849059491947568,1.0956036637573539,1.126905828128101
3975.0,1.386074453085871,1.0964649155453046,1.1280111341627925
4025.0,1.386913492715415,1.0970218791240334,1.1290200462523194
4075.0,1.3877813842317899,1.0963373629382178,1.130868042876056
4125.0,1.3878747549098511,1.0961145809575972,1.1305653278699488
4175.0,1.3878747549098511,1.0956113822445985,1.1302128226352872
4225.0,1.3878747549098511,0.9100022178744746,1.1300260218174474
4275.0,1.3874142682769508,0.9095417312415742,1.1293252846027853
4325.0,1.3871664315856909,0.9092938945503143,1.1290884914583894
4375.0,1.386895115902305,0.9090225788669285,1.1282250000102327
4425.0,1.3864205082971326,0.908547971261756,1.1288056274002365
4475.0,1.386413109882364,0.9085405728469874,1.1295204290853704
4525.0,1.3863651173481084,0.9084925803127318,1.1281786537418343
4575.0,1.3863651173481084,0.9084925803127318,1.1281786537418343
4625.0,1.3863651173481084,0.9084925803127318,1.130724297658405
4675.0,1.3863651173481084,0.9084925803127318,1.1306137106176457
4725.0,1.3870755643737989,0.9092030273384223,1.1338427469427181
4775.0,1.3871914413394884,0.9093189043041118,1.1339661604736213
4825.0,1.3874975463857775,0.9096250093504009,1.135346439104646
4875.0,1.387371216491396,0.9094986794560195,1.135847715994916
4925.0,1.3877813842317899,0.9099088471964133,1.1341894894099491
4975.0,1.387326926701615,0.9094543896662385,1.1330646238486561
5025.0,1.3872294331836736,0.9093568961482971,1.132921119340898
5075.0,1.3879685382514042,0.9100960012160276,1.1336110452296126
5125.0,1.3872294331836736,0.9093568961482971,1.1329750271549692
5175.0,1.3871943003925764,0.9093217633571998,1.1338467068754687
5225.0,1.3871914413394884,1.0153765013380858,1.133808434464444
5275.0,1.3871914413394884,1.0153765013380858,1.13385207781468
5325.0,1.3871664315856909,1.0153514915842883,1.1346905106236735
5375.0,1.3871914413394884,1.0153765013380858,1.1352000640879962
5425.0,1.3871914413394884,1.0153765013380858,1.1362645074510052
5475.0,1.3871664315856909,1.0153514915842883,1.1358151139068333
5525.0,1.3872294331836736,1.015414493182271,1.1377371062122676
5575.0,1.3872294331836736,1.015414493182271,1.1367239993130525
5625.0,1.387371216491396,1.0155562764899935,1.1379289568851132
5675.0,1.387922625008526,1.0161076850071233,1.138880401749709
5725.0,1.3874975463857775,1.015682606384375,1.1397647411107747
5775.0,1.3879685382514042,1.0161535982500016,1.1427215971622289
5825.0,1.3881464713234857,1.016331531322083,1.143021751659446
5875.0,1.3880752290087874,1.0162602890073849,1.1429736937931534
5925.0,1.3881587870873047,1.016343847085902,1.143040366975624
5975.0,1.3888493705311367,1.017034430529734,1.143685622210253
6025.0,1.389462577842384,1.0176476378409813,1.143660734281766
6075.0,1.3896154401347893,1.0178005001333867,1.1454410134155582
6125.0,1.3901611461534542,1.0183462061520516,1.1450576991193144
6175.0,1.3905926311445997,1.0187776911431972,1.1465481622931233
6225.0,1.3915118045997077,1.019696864598305,1.148530146498432
6275.0,1.3924441816465742,1.0206292416451717,1.1484147057511207
6325.0,1.3929392571943011,1.0211243171928985,1.1495436773657262
6375.0,1.3931355287231515,1.021320588721749,1.150955056542617
6425.0,1.3940768469018525,1.02226190690045,1.1504956265297681
6475.0,1.3948715966351068,1.0230566566337043,1.1533245106276842
6525.0,1.3961323234838774,0.9182597864485008,1.1545239028376406
6575.0,1.3965557731562874,0.9186832361209109,1.156849829798588
6625.0,1.397266017426032,0.9193934803906555,1.1575588695916295
6675.0,1.3976435039879125,0.9197709669525359,1.1599261559157348
6725.0,1.3987379797886181,0.9208654427532416,1.1627940311745746
6775.0,1.3997898989524937,0.9219173619171172,1.1635938535450723
6825.0,1.4009557960936398,0.9230832590582633,1.1643414829150214
6875.0,1.4014829436975784,0.9236104066622018,1.164960237611088
6925.0,1.401491224161148,0.9236186871257713,1.1649810421836748
6975.0,1.4010011807997387,0.9231286437643621,1.1657449239572601
7025.0,1.4007273035212229,0.9228547664858463,1.1663278539007986
7075.0,1.4009580956333942,0.9230855585980177,1.166173480807502
7125.0,1.4009557960936398,0.9230832590582633,1.1664911205825355
7175.0,1.4007273035212229,0.9228547664858463,1.1668165113756104
7225.0,1.4004086947165413,0.9225361576811647,1.1655958670839874
7275.0,1.4002839051379092,0.9365082038465837,1.1675003562425303
7325.0,1.3997898989524937,0.9360141976611682,1.1673664363562815
7375.0,1.3996034556155244,0.9358277543241988,1.1676463113767226
7425.0,1.3989775876857717,0.9352018863944462,1.1697814960427786
7475.0,1.3977713830821117,0.9339956817907862,1.1698334791162799
7525.0,1.3974626572880304,0.9336869559967049,1.1701763143390156
7575.0,1.397266017426032,0.9334903161347066,1.1693799231031365
7625.0,1.3965734958019926,0.9327977945106671,1.1696984242217934
7675.0,1.3963610850131194,0.9325853837217939,1.1703522971451417
7725.0,1.396010497749363,0.9322347964580375,1.1682857173998409
7775.0,1.3956960078016587,0.9319203065103332,1.1682487109222326
7825.0,1.3951567621401622,0.9313810608488367,1.1690644733378082
7875.0,1.394114788538297,0.9303390872469715,1.1719881733335549
7925.0,1.3940827056635012,0.9303070043721757,1.1718393644354224
7975.0,1.3931718995452413,0.9293961982539158,1.171580199145413
8025.0,1.3929363067226066,0.9291606054312811,1.1697219269425103
8075.0,1.3929174585077613,0.9291417572164358,1.1709141850190274
8125.0,1.3930116588082573,0.9292359575169318,1.171539688671889
8175.0,1.3931355287231515,0.929359827431826,1.1714158187569947
8225.0,1.3927640376479224,0.9289883363565969,1.1710481277926366
8275.0,1.3921142445165224,0.9283385432251969,1.1726649385082526
8325.0,1.3920363714378745,0.928260670146549,1.1724982110161684
8375.0,1.3916189760234667,0.9278432747321412,1.1734954455277355
8425.0,1.3915054137822847,0.9277297124909591,1.175515767221034
8475.0,1.3916189760234667,0.9873578108882233,1.1773842352764161
8525.0,1.3916015499687697,0.9873403848335263,1.1778796680329342
8575.0,1.39148589854143,0.9872247334061865,1.1789419498536997
8625.0,1.3915054137822847,0.9872442486470412,1.18003100435505
8675.0,1.3914619825270012,0.9872008173917577,1.181157168161675
8725.0,1.3915118045997077,0.9872506394644642,1.184336206326095
8775.0,1.3920363714378745,0.987775206302631,1.1861390336004811
8825.0,1.39241224276883,0.9881510776335864,1.1885097433395775
8875.0,1.3924725941111926,0.9882114289759492,1.1916070242803534
8925.0,1.3929363067226066,0.9886751415873631,1.1931389656920852
8975.0,1.393037694245403,0.9887765291101596,1.1950415105942653
9025.0,1.3940827056635012,0.9898215405282578,1.1961731214438391
9075.0,1.3944491571540851,0.9901879920188417,1.199770328702177
9125.0,1.395283053098423,0.9910218879631796,1.200384823509212
9175.0,1.3958403790906857,0.9915792139554422,1.200468232328448
9225.0,1.3961323234838774,0.9918711583486339,1.203151051576994
9275.0,1.3962837962722632,0.9920226311370197,1.2063441249611553
9325.0,1.3962837962722632,0.9920226311370197,1.207716575014068
9375.0,1.3962188774385467,0.9919577123033032,1.2094760659851762
9425.0,1.3962188774385467,0.9919577123033032,1.2101743746843983
9475.0,1.3960963475242083,0.9918351823889648,1.2093039948696733
9525.0,1.3960851321552683,0.9918239670200248,1.2066367824813846
9575.0,1.3960963475242083,0.9918351823889648,1.2073769046749512
9625.0,1.3962188774385467,0.9919577123033032,1.2146716065699852
9675.0,1.3962188774385467,0.9919577123033032,1.2165019515983995
9725.0,1.3962837962722632,0.9920226311370197,1.217621971778562
9775.0,1.3960963475242083,0.9918351823889648,1.2207538512676337
9825.0,1.3959648465022119,0.9917036813669684,1.2230086564473497
9875.0,1.3959648465022119,0.9917036813669684,1.2249029887259242
9925.0,1.395283053098423,0.9910218879631796,1.2280251799871609
9975.0,1.3951732202764382,0.9909120551411947,1.2289445597096695
