iter, logposterior
0, -14062.371288999999
1, -14062.371288999999
2, -14049.216053
3, -14048.921477000002
4, -14049.912162999999
5, -14049.878523
6, -14056.179911000001
7, -14056.425501
8, -14043.126221
9, -14069.305925
10, -14071.600318
11, -14071.871586000001
12, -14087.367352000001
13, -14044.046507
14, -14056.177838
15, -14045.005616999999
16, -14043.272509
17, -14088.907981
18, -14087.891094999999
19, -14071.074330000001
20, -14070.991665000001
21, -14071.038483000002
22, -14071.127529
23, -14070.961763999998
24, -14075.836544999998
25, -14075.333893
26, -14074.953256
27, -14058.177615
28, -14058.421688
29, -14058.641591
30, -14060.159427
31, -14046.932066999998
32, -14047.405891999999
33, -14046.43274
34, -14046.108386000002
35, -14047.377022
36, -14045.497403
37, -14061.735944999999
38, -14081.158396
39, -14081.196524
40, -14102.961744999999
41, -14043.399338
42, -14046.906359999999
43, -14045.868980000001
44, -14046.602671999999
45, -14046.881672999998
46, -14079.026247999998
47, -14079.66595
48, -14049.189686000002
49, -14047.240316999998
50, -14059.663154
51, -14056.218888
52, -14059.430449000001
53, -14059.479819
54, -14061.150491999999
55, -14075.040434999999
56, -14074.621330000002
57, -14093.805282
58, -14049.782802000002
59, -14049.886516999999
60, -14073.985395
61, -14073.374952000002
62, -14073.695235
63, -14073.679719999998
64, -14070.558009999999
65, -14070.582338
66, -14058.162121000001
67, -14048.807033000001
68, -14056.60946
69, -14054.952565000001
70, -14058.898409000001
71, -14044.72582
72, -14044.504024000002
73, -14044.707088
74, -14045.381518
75, -14045.431203
76, -14071.450954
77, -14071.569044999998
78, -14071.406625999998
79, -14071.883913
80, -14046.648713999999
81, -14045.76684
82, -14059.700827
83, -14076.033985
84, -14093.134366999999
85, -14093.134366999999
86, -14076.278499000002
87, -14064.188083000001
88, -14064.376374000001
89, -14082.712893
90, -14082.8466
91, -14076.713162
92, -14096.963226
93, -14096.680915
94, -14096.587911
95, -14076.524094999999
96, -14076.354927
97, -14044.128436
98, -14056.387438
99, -14057.600756
100, -14050.696316999998
101, -14050.780161
102, -14050.079177000001
103, -14033.568972
104, -14100.792293
105, -14060.138713
106, -14060.913569
107, -14057.358230000002
108, -14057.358230000002
109, -14046.067291
110, -14045.06385
111, -14049.944688
112, -14089.866793000001
113, -14089.345979
114, -14060.026261
115, -14056.29664
116, -14056.313955000001
117, -14056.378886000002
118, -14056.996513
119, -14056.996513
120, -14056.944080000001
121, -14057.769094
122, -14057.719613
123, -14034.921149000002
124, -14034.921149000002
125, -14045.391119999998
126, -14044.45954
127, -14043.421959000001
128, -14044.712828
129, -14072.735738
130, -14071.431881
131, -14071.989522999998
132, -14059.856767
133, -14059.605959999999
134, -14060.177249
135, -14074.515119999998
136, -14074.539121000002
137, -14045.050749000002
138, -14045.076387000001
139, -14044.078513999999
140, -14046.671733000001
141, -14046.968128999999
142, -14046.379156
143, -14047.583328
144, -14047.444912
145, -14065.612726
146, -14064.660048
147, -14093.305456
148, -14072.347233
149, -14072.366152
