Site,TMRCA,low,high
7425.0,1.39516742616564,1.1058631172475364,1.3116973621500718
7475.0,1.389214432002539,1.0999101230844355,1.3145922327951696
7525.0,1.3844294751775204,1.0951251662594168,1.3113809107098175
7575.0,1.3792694532338667,1.0899651443157632,1.3138308353876016
7625.0,1.3753001785788528,1.0859958696607492,1.3123752557400459
7675.0,1.3717774795694446,1.0824731706513409,1.3155786564220253
7725.0,1.3678819817134786,1.078577672795375,1.3235162456221947
7775.0,1.3624789521538827,1.0731746432357792,1.325068769952162
7825.0,1.35841775659521,1.0987787320846925,1.3308848528329846
7875.0,1.3552479537251922,1.0956089292146747,1.3326070186586667
7925.0,1.3517760614599288,1.0921370369494112,1.335998058469749
7975.0,1.3481779666383522,1.0885389421278346,1.3383065974133075
8025.0,1.34555017293874,1.0859111484282225,1.3356387854837202
8075.0,1.3433327920115745,1.083693767501057,1.3388116528302805
8125.0,1.3394717783665557,1.0798327538560382,1.3410624717493906
8175.0,1.3374744293025727,1.077835404792055,1.345983227474269
8225.0,1.335792645439445,1.0761536209289275,1.3465560034793982
8275.0,1.3339401912055304,1.0743011666950129,1.3524341149084276
8325.0,1.332069348732641,1.0724303242221234,1.3520215304871506
8375.0,1.3297882463367479,1.0701492218262303,1.3501378558249744
8425.0,1.3269661769038281,1.0673271523933106,1.352063961236679
8475.0,1.3231808664371323,1.0635418419266147,1.3562732331819414
8525.0,1.3185034280005095,1.058864403489992,1.3604556418453955
8575.0,1.315120763390259,1.0554817388797415,1.3660589743382092
8625.0,1.3125327305989283,1.0528937060884107,1.3659231548324697
8675.0,1.3097165214388184,1.0500774969283009,1.3666192220606168
8725.0,1.3066698594726749,1.0470308349621573,1.3670757825732733
8775.0,1.3043276097529477,1.0446885852424301,1.3699110505170153
8825.0,1.301082087462947,1.0414430629524294,1.3698381354120193
8875.0,1.299620466723822,1.0399814422133045,1.368974241814476
8925.0,1.2974651036821767,1.0378260791716591,1.3693684240497752
8975.0,1.2948340113652326,1.035194986854715,1.372540987839757
9025.0,1.2922099795426196,1.032570955032102,1.3796839331609916
9075.0,1.2909323213582,1.0312932968476825,1.3849206538200003
9125.0,1.2882601364652844,1.0286211119547668,1.38950957506734
9175.0,1.2870756216630828,1.0274365971525652,1.3875674431054843
9225.0,1.2845909703248586,1.024951945814341,1.3892424361191862
9275.0,1.2822064495818113,1.0776622718893498,1.3900192116192742
9325.0,1.2811225612703843,1.0765783835779228,1.3924174454263736
9375.0,1.2798115664696088,1.0752673887771476,1.3948225833374324
9425.0,1.2779212706151415,1.07337709292268,1.3982015898157005
9475.0,1.2750980112249084,1.070553833532447,1.4090804503411989
9525.0,1.2731843991012872,1.0686402214088258,1.4080114829422805
9575.0,1.2725413949733733,1.067997217280912,1.4095647020214244
9625.0,1.270249179158709,1.0657050014662475,1.414143712585755
9675.0,1.2690540603619114,1.0645098826694501,1.4190326617290807
9725.0,1.2676532764070332,1.063109098714572,1.4217316997165954
9775.0,1.2661836981507206,1.0616395204582592,1.42331799195775
9825.0,1.2655941983385053,1.0610500206460438,1.4268663593256283
9875.0,1.2646707208077896,1.0601265431153282,1.4321705726277822
9925.0,1.2642299901910987,1.0596858124986372,1.4363443262610573
9975.0,1.2634097825880644,1.0588656048956029,1.4391901952018125
