iter, logposterior
2, -480.64995876292454
3, -415.81360955803683
4, -376.6453068376325
5, -380.96761142211193
6, -298.2483474025683
7, -334.75942630935333
8, -287.49844965610816
9, -335.518787538349
10, -289.560444753468
11, -301.86772433215697
12, -272.660784523131
13, -285.5937700111701
14, -275.419755731528
15, -282.24981629326663
16, -293.45341633630187
17, -268.3783970466396
18, -295.2843558713947
19, -313.51939488256653
20, -318.28514145632664
21, -352.897717755137
22, -298.90245203132855
23, -283.41319442154145
24, -267.38363046975803
25, -345.5470779679975
26, -284.63488515653506
27, -386.7871082136868
28, -282.65005911947543
29, -365.5070505247032
30, -257.68242826815697
31, -240.1874079323169
32, -296.80654585397406
33, -295.78774492060904
34, -252.8369100578184
35, -290.0213186810387
36, -272.2709730857375
37, -373.8136001277043
38, -255.1738278708089
39, -239.09364829855005
40, -273.04728719568965
41, -295.19464151693103
42, -303.14061713181036
43, -296.23751815394024
44, -257.2073506363282
45, -304.16670261139325
46, -250.48481529041567
47, -273.47496433215196
48, -295.94450339578987
49, -237.27556593771564
50, -268.0823722007832
51, -272.1334114475634
52, -271.2778329737557
53, -312.95154701102376
54, -232.65400202771428
55, -294.26812190205646
56, -265.4547240975741
57, -304.3380949028495
58, -356.704111317043
59, -278.6252911293395
60, -239.24596144563145
61, -352.75287384553815
62, -251.40323598547567
63, -353.96128953351837
64, -281.2615878894164
65, -276.7159394678692
66, -287.79730031669476
67, -447.95766434280756
68, -243.63203173869815
69, -330.84445562200153
70, -248.393437781402
71, -269.14957648250146
72, -253.75289618908837
73, -325.055182000159
74, -257.70745419755724
75, -261.2111471544938
76, -254.81886497708177
77, -254.54875461259104
78, -292.84352708672657
79, -338.17457957047486
80, -250.57769434090608
81, -260.1681125001338
82, -247.9689126839065
83, -242.43669136901968
84, -256.68300608027585
85, -296.6074098242769
86, -305.55523691191337
87, -323.19482247203615
88, -245.82566278706568
89, -267.8101478246911
90, -280.0149312185769
91, -301.09343586363417
92, -324.15721263657633
93, -286.1341681811816
94, -237.8355738305669
95, -324.0230323889402
96, -259.0533110516011
97, -266.49653963406746
98, -235.47526266310393
