Site,BL,low,high
5125.0,2.0,2.0,3.92
5175.0,2.0,2.0,3.92
5225.0,2.0,2.0,3.92
5275.0,2.0,2.0,3.92
5325.0,2.0,2.0,3.92
5375.0,2.0,2.0,3.92
5425.0,2.0,2.0,3.92
5475.0,2.0,2.0,3.92
5525.0,2.0,2.0,3.92
5575.0,2.0,2.0,3.92
5625.0,2.0,2.0,3.92
5675.0,2.0,2.0,3.92
5725.0,2.0,2.0,3.92
5775.0,2.0,2.0,3.92
5825.0,2.0,2.0,3.92
5875.0,2.0,2.0,3.92
5925.0,2.0,2.0,3.92
5975.0,2.0,2.0,3.92
6025.0,2.0,2.0,3.92
6075.0,2.0,2.0,3.92
6125.0,2.0,2.0,3.92
6175.0,2.0,2.0,3.92
6225.0,2.0,2.0,3.92
6275.0,2.0,2.0,3.92
6325.0,2.0,2.0,3.92
6375.0,2.0,2.0,3.92
6425.0,2.0,2.0,3.92
6475.0,2.0,2.0,3.92
6525.0,2.0,2.0,3.92
6575.0,2.0,2.0,3.92
6625.0,2.0,2.0,3.92
6675.0,2.0,2.0,3.92
6725.0,2.0,2.0,3.92
6775.0,2.0,2.0,3.92
6825.0,2.0,2.0,3.92
6875.0,2.0,2.0,3.92
6925.0,2.0,2.0,3.92
6975.0,2.0,2.0,3.92
7025.0,2.0,2.0,3.92
7075.0,2.0,2.0,3.92
7125.0,2.0,2.0,3.92
7175.0,2.0,2.0,3.92
7225.0,2.0,2.0,3.92
7275.0,2.0,2.0,3.92
7325.0,2.0,2.0,5.92
7375.0,4.0,3.92,5.92
7425.0,4.0,3.92,5.92
7475.0,4.0,3.92,5.92
7525.0,4.0,3.92,5.92
7575.0,4.0,3.92,5.92
7625.0,4.0,3.92,5.92
7675.0,4.0,3.92,5.92
7725.0,4.0,3.92,5.92
7775.0,4.0,4.0,8.0
7825.0,4.0,4.0,3.92
7875.0,4.0,4.0,3.92
7925.0,4.0,4.0,3.92
7975.0,4.0,4.0,3.92
8025.0,4.0,4.0,3.92
8075.0,4.0,4.0,3.92
8125.0,4.0,4.0,3.92
8175.0,4.0,4.0,3.92
8225.0,4.0,4.0,3.92
8275.0,4.0,4.0,3.92
8325.0,4.0,4.0,3.92
8375.0,4.0,4.0,3.92
8425.0,4.0,4.0,3.92
8475.0,4.0,4.0,3.92
8525.0,4.0,4.0,3.92
8575.0,4.0,4.0,3.92
8625.0,4.0,4.0,3.92
8675.0,4.0,4.0,3.92
8725.0,4.0,4.0,3.92
8775.0,4.0,4.0,3.92
8825.0,4.0,4.0,3.92
8875.0,4.0,4.0,3.92
8925.0,4.0,4.0,3.92
8975.0,4.0,4.0,3.92
9025.0,4.0,4.0,3.92
9075.0,4.0,4.0,3.92
9125.0,4.0,4.0,3.92
9175.0,4.0,4.0,3.92
9225.0,4.0,4.0,3.92
9275.0,4.0,4.0,3.92
9325.0,4.0,4.0,3.92
9375.0,4.0,4.0,3.92
9425.0,4.0,4.0,3.92
9475.0,4.0,4.0,3.92
9525.0,4.0,4.0,3.92
9575.0,4.0,4.0,3.92
9625.0,4.0,4.0,3.92
9675.0,4.0,4.0,3.92
9725.0,4.0,4.0,3.92
9775.0,4.0,4.0,3.92
9825.0,4.0,4.0,3.92
9875.0,4.0,4.0,3.92
9925.0,4.0,4.0,3.92
9975.0,4.0,4.0,3.92
