iter, logposterior
0, -14201.673587000001
1, -14201.673587000001
2, -14174.497605
3, -14176.47694
4, -14176.47694
5, -14123.874498
6, -14111.107149000001
7, -14111.749415999999
8, -14112.091059
9, -14124.975099000001
10, -14125.075034
11, -14137.843891
12, -14147.557794999999
13, -14136.653177000002
14, -14123.190427000001
15, -14147.145008000001
16, -14147.905724
17, -14147.271966
18, -14119.625099
19, -14124.287937000001
20, -14109.935208
21, -14102.702268000001
22, -14102.148419
23, -14140.106108000002
24, -14103.221781999999
25, -14103.221781999999
26, -14102.649997999999
27, -14102.456422
28, -14102.855125
29, -14131.733694
30, -14148.986144999999
31, -14148.660506999999
32, -14148.686354
33, -14200.838147
34, -14148.799840000001
35, -14147.031402
36, -14147.098052000001
37, -14097.459308000001
38, -14098.470097
39, -14113.425188
40, -14149.334586
41, -14107.338133000001
42, -14107.866044999999
43, -14107.755472
44, -14106.8209
45, -14107.177187000001
46, -14107.034518
47, -14106.860450999999
48, -14121.196402000001
49, -14121.197575
50, -14162.196326
51, -14135.614131
52, -14154.372496
53, -14129.243707
54, -14110.839322999998
55, -14110.839322999998
56, -14110.129355000001
57, -14118.476737
58, -14158.749633000001
59, -14156.740795
60, -14143.178905
61, -14164.46888
62, -14133.558738999998
63, -14152.019383
64, -14138.76
65, -14123.077497999999
66, -14117.373108000002
67, -14166.917400999999
68, -14166.917400999999
69, -14185.223016
70, -14171.014256
71, -14176.198041999998
72, -14118.908016
73, -14153.7671
74, -14152.856181000001
75, -14153.4633
76, -14114.661827000002
77, -14114.661827000002
78, -14114.661827000002
79, -14119.251565999999
80, -14121.211056999999
81, -14145.523072
82, -14137.444637
83, -14149.772178
84, -14151.107739
85, -14167.583244999998
86, -14168.542615
87, -14082.560715000001
88, -14082.650771999999
89, -14108.571502
90, -14105.912792
91, -14105.678364
92, -14105.678364
93, -14105.678364
94, -14105.322208000001
95, -14105.25722
96, -14135.234229
97, -14146.245566999998
98, -14147.053318
99, -14117.736835
100, -14133.245702
101, -14133.364690999999
102, -14133.834161
103, -14134.041715000001
104, -14107.566793
105, -14108.190416999998
106, -14108.614527000002
107, -14108.190416999998
108, -14129.297891
109, -14133.032248
110, -14175.992356
111, -14175.468090999999
112, -14133.27814
113, -14139.988446000001
114, -14141.271196000002
115, -14141.128847
116, -14140.55581
117, -14123.981138
118, -14123.671794
119, -14123.248117
120, -14145.213286000002
121, -14145.154426
122, -14144.44702
123, -14144.66441
124, -14144.747631999999
125, -14144.584752
126, -14144.707901
127, -14144.2356
128, -14144.042483000001
129, -14126.341497
130, -14128.526109999999
131, -14151.829319
132, -14136.625463999999
133, -14120.274451
134, -14121.125231999999
135, -14121.125231999999
136, -14121.346980000002
137, -14122.207515
138, -14116.733446
139, -14117.295097999999
140, -14152.641953
141, -14116.407127
142, -14115.652109999999
143, -14103.238281
144, -14102.359432
145, -14102.480722999999
146, -14091.797271000001
147, -14091.466562
148, -14107.780778999999
149, -14126.823924
150, -14123.545547
151, -14122.978478
152, -14124.440185
153, -14106.252663
154, -14117.782118000001
155, -14117.690016
156, -14119.587082
157, -14117.56218
158, -14146.805197
159, -14142.944153999999
160, -14141.329682
161, -14142.090808
162, -14130.132730000001
163, -14172.596055000002
164, -14172.052412000001
165, -14127.378288
166, -14179.055227
167, -14178.284225
168, -14148.099549
169, -14134.256184
170, -14121.950505
171, -14111.617002
172, -14111.992581
173, -14111.389669
174, -14133.184633
175, -14133.184633
176, -14135.091416999998
177, -14164.017227
178, -14110.418877000002
179, -14107.720989
180, -14108.416075
181, -14095.826512
182, -14081.205334
183, -14081.205334
184, -14080.931978999999
185, -14080.792477
186, -14081.617818
187, -14081.393565999999
188, -14081.597247
189, -14121.729297
190, -14121.445026
191, -14172.377691999998
192, -14173.341959000001
193, -14134.725243
194, -14108.971328
195, -14109.425180000002
196, -14109.999447999999
197, -14135.078188999998
198, -14121.413088999998
199, -14192.238624000001
200, -14144.182513
201, -14142.742712000001
202, -14132.205688999999
203, -14133.831337
204, -14134.678135
