iter, logposterior
0, -14121.486555000001
1, -14121.486555000001
2, -14159.659076
3, -14159.026338999998
4, -14159.925344
5, -14177.433256
6, -14136.717778999999
7, -14136.717778999999
8, -14145.794466999998
9, -14118.030206
10, -14145.297000999999
11, -14145.537522999999
12, -14128.277984999999
13, -14128.416388999998
14, -14144.099881999999
15, -14128.277984999999
16, -14129.493067
17, -14111.590450999998
18, -14111.460841999999
19, -14111.487934
20, -14111.745788999999
21, -14124.658753
22, -14136.885081
23, -14134.932786000001
24, -14126.436158
25, -14127.721262000001
26, -14139.682944
27, -14140.124682
28, -14117.412862000001
29, -14155.487088999998
30, -14141.338825
31, -14141.681088
32, -14141.371963
33, -14134.820875
34, -14121.761041
35, -14121.132349000001
36, -14111.977007
37, -14111.577556999999
38, -14100.587368999999
39, -14101.220639
40, -14079.997247
41, -14079.363746
42, -14098.967298
43, -14099.706283000001
44, -14098.889269
45, -14100.718986000002
46, -14098.501346000001
47, -14098.108466
48, -14097.667924000001
49, -14097.709006000001
50, -14097.43265
51, -14097.762134999999
52, -14121.253427000001
53, -14142.498676
54, -14142.498676
55, -14125.097193000001
56, -14125.770387999999
57, -14126.488128
58, -14128.013999
59, -14126.940219
60, -14126.882366999998
61, -14103.584781
62, -14104.749037
63, -14103.815653
64, -14128.106613
65, -14127.573997999998
66, -14127.573997999998
67, -14128.781977
68, -14129.443078999999
69, -14127.494484
70, -14145.693700999998
71, -14103.066297
72, -14103.336872
73, -14103.336872
74, -14103.920415999999
75, -14100.184256999999
76, -14115.748084
77, -14119.857025
78, -14119.857025
79, -14119.603077000002
80, -14120.064907
81, -14098.320034999999
82, -14124.171038
83, -14124.961596000001
84, -14124.961596000001
85, -14110.571106
86, -14097.001982
87, -14097.430402000002
88, -14110.325275
89, -14109.927169
90, -14110.675188
91, -14114.557588
92, -14114.557588
93, -14112.103991999998
94, -14143.656118
95, -14159.845975
96, -14120.760253999999
97, -14113.371532
98, -14106.289248
99, -14107.050329
100, -14106.299037
101, -14127.48772
102, -14156.047494
103, -14139.295483000002
104, -14140.930624
105, -14101.744472
106, -14119.354099
107, -14120.75331
108, -14119.946716
109, -14102.215197
110, -14105.021709
111, -14113.899151
112, -14113.608836000001
113, -14113.659512
114, -14107.423207
115, -14080.180213999998
116, -14079.305624
117, -14079.900594
118, -14079.405518000001
119, -14079.787865
120, -14091.268913
121, -14090.264700999998
122, -14103.496252
123, -14106.658306
124, -14105.132296000002
125, -14103.911205
126, -14104.716537
127, -14104.716537
128, -14113.395709999999
129, -14116.784228999999
130, -14101.075823
131, -14129.514754
132, -14101.521588
133, -14102.979995
134, -14124.242838999999
135, -14123.845465999999
136, -14123.202081
137, -14138.076657
138, -14136.235963
139, -14135.283615
140, -14129.502059
141, -14128.340986000001
142, -14126.117322999999
143, -14097.296134999999
144, -14090.810678999998
145, -14090.839086000002
146, -14126.625033000002
147, -14126.625034
148, -14126.977197
149, -14126.907549000001
150, -14126.851838999999
151, -14127.064987
152, -14126.851838999999
153, -14126.851838999999
154, -14098.522211000001
155, -14155.448759
156, -14110.628132
157, -14110.628132
158, -14118.218375
159, -14141.956569
160, -14099.84896
161, -14099.767226
162, -14099.578474000002
163, -14159.018233
164, -14124.377031
165, -14092.099047999998
166, -14091.511869999998
167, -14091.183240999999
168, -14091.111663999998
169, -14091.183240999999
170, -14089.252591999999
171, -14089.252591999999
172, -14089.459247
173, -14089.023716999998
174, -14089.832731999999
175, -14108.942978000001
176, -14089.788831
177, -14090.877543
178, -14092.914223
179, -14105.552801
180, -14133.574256
181, -14134.022596
182, -14118.660168
183, -14119.848113
184, -14120.232321000001
185, -14120.652499000002
186, -14137.049930000001
187, -14107.733040000001
188, -14108.307213999999
189, -14103.029487
190, -14102.979224
191, -14103.974777000001
192, -14100.899513999999
193, -14100.899513999999
194, -14090.850278999998
195, -14136.336550999999
196, -14115.424321
197, -14118.29352
198, -14113.92066
199, -14114.059603
200, -14114.484713
201, -14100.571862
202, -14102.198638999998
203, -14178.389459999999
204, -14179.225873
205, -14156.706171000002
206, -14139.163566
207, -14099.11701
208, -14099.11701
209, -14090.429653
210, -14159.828525
211, -14161.322312999999
212, -14142.063603999999
213, -14142.410579
214, -14117.031175999999
215, -14147.279958000001
216, -14118.924662000001
217, -14118.924662000001
218, -14099.404916999998
219, -14109.735582
220, -14125.213226
221, -14126.088418000001
222, -14126.569266999999
223, -14119.229947
224, -14118.786782
225, -14118.825019
226, -14101.788106
227, -14115.279598
228, -14141.956543
229, -14142.366213999998
230, -14141.56995
231, -14142.399737
232, -14124.300009
233, -14122.336565000001
234, -14113.220983000001
235, -14113.776428
236, -14113.598027000002
237, -14128.071622
238, -14128.477634
239, -14127.648309999999
240, -14127.648309999999
241, -14126.471528
242, -14140.899493
243, -14104.109984
244, -14103.539325
245, -14102.838439
246, -14131.237645
247, -14130.979854
248, -14131.155764
249, -14100.611469999998
250, -14126.997293
251, -14132.202212
252, -14130.729491
253, -14125.996049000001
254, -14189.409190999999
255, -14207.369880000002
256, -14129.471129
257, -14130.011004
258, -14116.372238
259, -14116.903998
260, -14113.367391
261, -14112.313537
262, -14118.196556
263, -14097.549422999999
264, -14097.160894999999
265, -14097.077124000001
266, -14097.38514
267, -14099.333811000002
268, -14100.468331
269, -14102.036091
270, -14101.540205000001
271, -14102.718225999999
272, -14151.643578
273, -14141.030524000002
274, -14141.115349000002
275, -14139.841591999999
276, -14141.307485
277, -14116.668487
278, -14160.625809000001
279, -14160.455662999999
280, -14160.887297
281, -14160.087771
282, -14104.129784
283, -14103.898222999998
284, -14104.332416999998
285, -14099.620544999998
286, -14100.568678
287, -14100.141943
288, -14103.986849
289, -14103.191219
290, -14104.588913
291, -14104.769638
292, -14107.421581999999
293, -14106.951727000001
294, -14121.041084999999
295, -14134.109275
296, -14119.508394
297, -14119.102046
298, -14119.508394
299, -14106.73823
300, -14106.531794999999
301, -14104.696034999999
302, -14101.656962000001
303, -14101.676266
304, -14102.122034
305, -14103.933309999999
306, -14075.073588999998
307, -14075.810277
308, -14076.209911000002
309, -14076.113338999998
310, -14075.48148
311, -14075.502132
312, -14090.018324
313, -14089.265872999998
314, -14112.85465
315, -14140.726777000002
316, -14141.226827
317, -14114.417741999998
318, -14113.335183000001
319, -14131.906643
320, -14130.940397999999
321, -14120.083146
322, -14123.327222999998
323, -14127.940663999998
324, -14142.144816
325, -14171.038045
326, -14131.961428
327, -14114.818437
328, -14103.594496000002
329, -14139.385656999999
330, -14099.635880000002
331, -14124.408446000001
332, -14112.42779
333, -14112.887284999999
334, -14114.437224000001
335, -14112.764184
336, -14111.195844999998
337, -14104.455591
338, -14104.103721000001
339, -14093.128944999999
340, -14090.779096
341, -14094.214559999999
342, -14102.922497999998
343, -14118.747106
344, -14118.747106
345, -14117.294543
346, -14129.2847
347, -14103.983650999999
348, -14089.573497
349, -14089.363706
350, -14089.616435
351, -14088.945528999999
352, -14090.781508000002
353, -14090.759755000001
354, -14090.376974
355, -14096.708774
356, -14090.315284999999
357, -14129.910936000002
358, -14130.624599
359, -14130.622605
360, -14131.863174
361, -14128.375543
362, -14092.761806
363, -14092.791861000002
364, -14093.341359
365, -14092.572191999998
366, -14093.341359
367, -14093.341359
368, -14126.343434999999
369, -14090.895830000001
370, -14140.658456000001
371, -14140.638954
372, -14140.465191
373, -14139.536611000001
374, -14139.587824
375, -14116.057941
376, -14116.992077
377, -14117.492647
378, -14132.370588999998
379, -14127.962177000001
380, -14128.080538
381, -14128.631593
382, -14128.579482
383, -14138.586743
384, -14138.586743
385, -14110.392162999999
386, -14110.280349
387, -14107.551615
388, -14107.554930000002
389, -14107.621084999999
390, -14131.535235
391, -14107.682155
392, -14107.648181999999
393, -14087.080074000001
394, -14130.129875999999
395, -14134.757512999999
396, -14127.444722
397, -14127.093029
398, -14127.261903999999
399, -14076.543199000002
400, -14094.653494999999
401, -14095.114052
402, -14095.509438
403, -14094.285700999999
404, -14085.900446000001
405, -14114.271807
406, -14116.248832
407, -14146.32966
408, -14146.147068
409, -14092.176882
410, -14097.086402
411, -14095.115563
412, -14097.084972999999
413, -14094.332258000002
414, -14078.935528999998
415, -14131.731777
416, -14124.733826
417, -14124.654986000001
418, -14092.789677
419, -14106.99031
420, -14106.540641999998
421, -14094.922375
422, -14095.812388
423, -14120.923571000001
424, -14119.83194
425, -14120.532578
426, -14119.887881999999
427, -14118.150452000002
428, -14114.077386
429, -14113.597097999998
430, -14113.268399
431, -14122.300302000001
432, -14122.596643
433, -14130.655655
434, -14130.387588999998
435, -14129.886111000002
436, -14129.526684
437, -14089.907592
438, -14095.41358
439, -14100.219961
440, -14100.493713999998
441, -14117.565954
442, -14104.422088
443, -14104.376683
444, -14104.010425
445, -14102.122088999999
446, -14102.180695
447, -14102.502563999999
448, -14115.774853
449, -14102.451836000002
450, -14102.672818000001
451, -14102.215374000001
452, -14114.059858
