iter, nrecombs
374, 16
375, 22
376, 21
377, 19
378, 18
379, 19
380, 19
381, 20
382, 16
383, 22
384, 23
385, 23
386, 23
387, 23
388, 22
389, 22
390, 22
391, 19
392, 17
393, 28
394, 28
395, 24
396, 24
397, 15
398, 22
399, 22
400, 23
401, 23
402, 19
403, 24
404, 25
405, 27
406, 27
407, 27
408, 29
409, 29
410, 29
411, 28
412, 26
413, 25
414, 23
415, 23
416, 23
417, 23
418, 27
419, 27
420, 18
421, 27
422, 31
423, 21
424, 20
425, 20
426, 19
427, 18
428, 18
429, 18
430, 19
431, 18
432, 18
433, 14
434, 14
435, 14
436, 14
437, 24
438, 17
439, 18
440, 15
441, 13
442, 15
443, 15
444, 15
445, 22
446, 22
447, 20
448, 20
449, 16
450, 29
451, 31
452, 28
453, 26
454, 19
455, 19
456, 25
457, 22
458, 21
459, 20
460, 18
461, 19
462, 19
463, 18
464, 18
465, 18
466, 20
467, 20
468, 20
469, 21
470, 31
471, 26
472, 24
473, 23
474, 21
475, 18
476, 18
477, 17
478, 15
479, 15
480, 18
481, 18
482, 19
483, 19
484, 19
485, 19
486, 18
487, 18
488, 13
489, 12
490, 15
491, 19
492, 19
493, 20
494, 23
495, 24
496, 21
497, 21
498, 15
499, 17
500, 17
501, 17
502, 23
503, 23
504, 23
505, 23
506, 23
507, 22
508, 19
509, 19
510, 19
511, 20
512, 11
513, 11
514, 16
515, 16
516, 16
517, 15
518, 19
519, 19
520, 26
521, 21
522, 19
523, 23
524, 23
525, 20
526, 20
527, 24
528, 24
529, 17
530, 14
531, 13
532, 18
533, 18
534, 20
535, 19
536, 19
537, 18
538, 18
539, 18
540, 18
541, 19
542, 18
543, 24
544, 20
545, 20
546, 19
547, 14
548, 21
549, 21
550, 21
551, 21
552, 19
553, 16
554, 15
555, 17
556, 17
557, 26
558, 26
559, 24
560, 24
561, 16
562, 25
563, 18
564, 16
565, 10
566, 10
567, 13
568, 16
569, 18
570, 21
571, 21
572, 21
573, 27
574, 28
575, 19
576, 11
577, 11
578, 11
579, 16
580, 19
581, 23
582, 23
583, 23
584, 11
585, 10
586, 21
587, 25
588, 25
589, 21
590, 21
591, 21
592, 28
593, 28
594, 21
595, 23
596, 24
597, 24
598, 24
599, 24
600, 22
601, 26
602, 15
603, 20
604, 20
605, 20
606, 19
607, 25
608, 14
609, 15
610, 15
611, 30
612, 22
613, 21
614, 20
615, 28
616, 26
617, 26
618, 20
619, 14
620, 19
621, 18
622, 29
623, 27
624, 27
625, 27
626, 20
627, 13
628, 20
629, 23
630, 21
631, 16
632, 16
633, 16
634, 15
635, 16
636, 17
637, 16
638, 21
639, 22
640, 21
641, 15
642, 21
643, 19
644, 20
645, 22
646, 21
647, 21
648, 21
649, 21
650, 20
651, 20
652, 20
653, 19
654, 16
655, 23
656, 25
657, 22
658, 15
659, 15
660, 15
661, 14
662, 14
663, 14
664, 14
665, 13
666, 12
667, 9
668, 9
669, 12
670, 11
671, 12
672, 14
673, 23
674, 20
675, 26
676, 28
677, 27
678, 28
679, 28
680, 19
681, 20
682, 19
683, 34
684, 21
685, 25
686, 23
687, 23
688, 24
689, 22
690, 15
691, 14
692, 14
693, 14
694, 14
695, 14
696, 14
697, 15
698, 15
699, 15
700, 15
701, 20
702, 21
703, 15
704, 14
705, 14
706, 19
707, 27
708, 27
709, 26
710, 26
711, 25
712, 26
713, 26
714, 26
715, 26
716, 26
717, 26
718, 27
719, 27
720, 28
721, 24
722, 25
723, 25
724, 25
725, 22
726, 22
727, 23
728, 23
729, 24
730, 32
731, 20
732, 20
733, 19
734, 18
735, 21
736, 21
737, 20
738, 15
739, 16
740, 16
741, 23
742, 16
743, 24
744, 16
745, 15
746, 15
747, 22
748, 22
749, 22
750, 22
751, 17
752, 20
753, 20
754, 20
755, 23
756, 19
757, 16
758, 12
759, 12
760, 19
761, 19
762, 13
763, 14
764, 25
765, 25
766, 30
767, 30
768, 30
769, 24
770, 25
771, 24
772, 24
773, 24
774, 21
775, 15
776, 15
777, 18
778, 18
779, 18
780, 18
781, 18
782, 15
783, 15
784, 15
785, 17
786, 17
787, 17
788, 23
789, 25
790, 25
791, 25
792, 25
793, 24
794, 20
795, 21
796, 21
797, 25
798, 24
799, 19
800, 28
801, 28
802, 28
803, 28
804, 28
805, 27
806, 27
807, 25
808, 22
809, 22
810, 22
811, 22
812, 23
813, 29
814, 29
815, 29
816, 28
817, 35
818, 26
819, 26
820, 25
821, 26
822, 28
823, 21
824, 18
825, 18
826, 18
827, 21
828, 21
829, 21
830, 20
831, 14
832, 15
833, 18
834, 18
835, 18
836, 18
837, 19
838, 20
839, 20
840, 20
841, 20
842, 20
843, 18
844, 22
845, 18
846, 19
847, 16
848, 15
849, 19
850, 19
851, 16
852, 16
853, 16
854, 16
855, 18
856, 16
857, 11
858, 11
859, 11
860, 11
861, 17
862, 14
863, 13
864, 14
865, 21
866, 21
867, 20
868, 20
869, 19
870, 19
871, 22
872, 20
873, 21
874, 21
875, 21
876, 21
877, 21
878, 21
879, 22
880, 19
881, 19
882, 19
883, 18
884, 19
885, 19
886, 20
887, 20
888, 19
889, 20
890, 20
891, 13
892, 20
893, 20
894, 18
895, 18
896, 18
897, 18
898, 18
899, 20
900, 20
901, 21
902, 21
903, 21
904, 22
905, 20
906, 20
907, 20
908, 14
909, 20
910, 20
911, 22
912, 22
913, 23
914, 23
915, 19
916, 19
917, 17
918, 17
919, 23
920, 24
921, 22
922, 20
923, 26
924, 22
925, 21
926, 25
927, 25
928, 17
929, 17
930, 17
931, 17
932, 17
933, 19
934, 18
935, 18
936, 20
937, 23
938, 12
939, 16
940, 17
941, 19
942, 22
943, 22
944, 22
945, 22
946, 23
947, 23
948, 17
949, 16
950, 17
951, 23
952, 23
953, 22
954, 19
955, 23
956, 19
957, 14
958, 13
959, 15
960, 15
961, 16
962, 16
963, 16
964, 22
965, 22
966, 22
967, 23
968, 12
969, 15
970, 15
971, 15
972, 15
973, 15
974, 15
975, 15
976, 15
977, 15
978, 16
979, 16
980, 16
981, 16
982, 16
983, 16
984, 19
985, 19
986, 18
987, 14
988, 10
989, 9
990, 9
991, 9
992, 11
993, 14
994, 11
995, 12
996, 12
997, 12
998, 12
999, 17
1000, 15
1001, 18
1002, 18
1003, 18
1004, 17
1005, 17
1006, 12
1007, 13
1008, 13
1009, 21
1010, 14
1011, 14
1012, 15
1013, 14
1014, 14
1015, 23
1016, 23
1017, 19
1018, 16
1019, 11
1020, 11
1021, 12
1022, 12
1023, 12
1024, 19
1025, 14
1026, 12
1027, 15
1028, 16
1029, 16
1030, 16
1031, 16
1032, 15
1033, 16
1034, 16
1035, 15
1036, 15
1037, 15
1038, 15
1039, 15
1040, 21
1041, 20
1042, 26
1043, 17
1044, 23
1045, 21
1046, 19
1047, 19
1048, 23
1049, 22
1050, 22
1051, 22
1052, 23
1053, 24
1054, 24
1055, 23
1056, 23
1057, 23
1058, 22
1059, 22
1060, 22
1061, 22
1062, 16
1063, 16
1064, 16
1065, 16
1066, 16
1067, 17
1068, 17
1069, 17
1070, 14
1071, 14
1072, 28
1073, 28
1074, 22
1075, 27
1076, 27
1077, 21
1078, 21
1079, 21
1080, 25
1081, 24
1082, 20
1083, 20
1084, 30
1085, 30
1086, 21
1087, 20
1088, 20
1089, 24
1090, 23
1091, 13
1092, 26
1093, 26
1094, 25
1095, 25
1096, 24
1097, 24
1098, 24
1099, 24
1100, 30
1101, 31
1102, 31
1103, 26
1104, 26
1105, 21
1106, 21
1107, 20
1108, 17
1109, 21
1110, 22
1111, 27
1112, 24
1113, 24
1114, 19
1115, 24
1116, 24
1117, 26
1118, 23
1119, 28
1120, 28
1121, 29
1122, 29
1123, 29
1124, 24
1125, 26
1126, 26
1127, 25
1128, 13
1129, 13
1130, 24
1131, 22
1132, 22
1133, 22
1134, 22
1135, 22
1136, 23
1137, 24
1138, 20
1139, 21
1140, 27
1141, 21
1142, 22
1143, 17
1144, 20
1145, 23
1146, 22
1147, 28
1148, 28
1149, 28
1150, 25
1151, 21
1152, 20
1153, 21
1154, 24
1155, 20
1156, 23
1157, 23
1158, 21
1159, 22
1160, 22
1161, 17
1162, 23
1163, 23
1164, 23
1165, 19
1166, 21
1167, 28
1168, 27
1169, 20
1170, 23
1171, 20
1172, 23
1173, 23
1174, 23
1175, 24
1176, 24
1177, 24
1178, 26
1179, 24
1180, 28
1181, 29
1182, 29
1183, 23
1184, 23
1185, 18
1186, 17
1187, 16
1188, 16
1189, 18
1190, 17
1191, 17
1192, 16
1193, 17
1194, 15
1195, 15
1196, 15
1197, 15
1198, 16
1199, 15
1200, 15
1201, 15
1202, 15
1203, 15
1204, 18
1205, 21
1206, 22
1207, 23
1208, 26
1209, 21
1210, 24
1211, 25
1212, 22
1213, 23
1214, 24
1215, 23
1216, 20
1217, 25
1218, 26
1219, 25
1220, 25
1221, 18
1222, 20
1223, 22
1224, 21
1225, 21
1226, 33
1227, 25
1228, 25
1229, 28
1230, 28
1231, 28
1232, 26
1233, 26
1234, 20
1235, 20
1236, 20
1237, 16
1238, 19
1239, 19
1240, 19
1241, 17
1242, 17
1243, 17
1244, 17
1245, 18
1246, 19
1247, 29
1248, 30
1249, 28
1250, 28
1251, 28
1252, 29
1253, 35
1254, 33
1255, 33
1256, 26
1257, 29
1258, 16
1259, 15
1260, 15
1261, 15
1262, 15
1263, 14
1264, 21
1265, 22
1266, 25
1267, 26
1268, 26
1269, 25
1270, 28
1271, 28
1272, 28
1273, 29
1274, 29
1275, 29
1276, 28
1277, 28
1278, 25
1279, 25
1280, 19
1281, 16
1282, 16
1283, 21
1284, 23
1285, 23
1286, 25
1287, 24
1288, 24
1289, 24
1290, 26
1291, 18
1292, 18
1293, 22
1294, 22
1295, 25
1296, 23
1297, 18
1298, 18
1299, 18
1300, 21
1301, 20
1302, 19
1303, 18
1304, 19
1305, 16
1306, 17
1307, 15
1308, 14
1309, 16
1310, 17
1311, 21
1312, 21
1313, 21
1314, 21
1315, 18
1316, 22
1317, 22
1318, 23
1319, 21
1320, 19
1321, 24
1322, 28
1323, 28
1324, 28
1325, 27
1326, 27
1327, 28
1328, 23
1329, 17
1330, 18
1331, 19
1332, 17
1333, 17
1334, 22
1335, 29
1336, 21
1337, 20
1338, 17
1339, 17
1340, 16
1341, 17
1342, 24
1343, 24
1344, 19
1345, 19
1346, 19
1347, 23
1348, 20
1349, 20
1350, 19
1351, 19
1352, 19
1353, 15
1354, 15
1355, 15
1356, 20
1357, 20
1358, 20
1359, 20
1360, 20
1361, 26
1362, 27
1363, 26
1364, 18
1365, 17
1366, 17
1367, 17
1368, 28
1369, 19
1370, 19
1371, 18
1372, 16
1373, 16
1374, 16
1375, 24
1376, 29
1377, 23
1378, 21
1379, 23
1380, 21
1381, 21
1382, 21
1383, 21
1384, 18
1385, 18
1386, 15
1387, 21
1388, 21
1389, 25
1390, 24
1391, 24
1392, 26
1393, 27
1394, 16
1395, 19
1396, 19
1397, 25
1398, 26
1399, 26
1400, 26
1401, 22
1402, 22
1403, 22
1404, 22
1405, 35
1406, 27
1407, 25
1408, 19
1409, 19
1410, 18
1411, 28
1412, 23
1413, 16
1414, 15
1415, 21
1416, 21
1417, 22
1418, 27
1419, 31
1420, 31
1421, 31
1422, 30
1423, 24
1424, 22
1425, 22
1426, 20
1427, 22
1428, 20
1429, 19
1430, 19
1431, 19
1432, 24
1433, 27
1434, 27
1435, 28
1436, 29
1437, 30
1438, 30
1439, 35
1440, 27
1441, 16
1442, 15
1443, 14
1444, 22
1445, 21
1446, 19
1447, 19
1448, 28
1449, 28
1450, 28
1451, 28
1452, 21
1453, 22
1454, 20
1455, 20
1456, 25
1457, 20
1458, 25
1459, 26
1460, 27
1461, 27
1462, 32
1463, 32
1464, 32
1465, 32
1466, 32
1467, 30
1468, 30
1469, 21
1470, 12
1471, 23
1472, 18
1473, 18
1474, 17
1475, 18
1476, 17
1477, 24
1478, 24
1479, 24
1480, 25
1481, 20
1482, 20
1483, 21
1484, 20
1485, 20
1486, 20
1487, 15
1488, 20
1489, 20
1490, 20
1491, 19
1492, 20
1493, 11
1494, 21
1495, 19
1496, 12
1497, 15
1498, 15
1499, 18
1500, 18
1501, 18
1502, 13
1503, 14
1504, 23
1505, 23
1506, 21
1507, 17
1508, 17
1509, 17
1510, 17
1511, 19
1512, 19
1513, 25
1514, 25
1515, 20
1516, 15
1517, 15
1518, 15
1519, 15
1520, 16
1521, 17
1522, 16
1523, 14
1524, 18
1525, 18
1526, 18
1527, 18
1528, 26
1529, 25
1530, 18
1531, 20
1532, 20
1533, 20
1534, 20
1535, 20
1536, 19
1537, 19
1538, 22
1539, 19
1540, 14
1541, 14
1542, 17
1543, 16
1544, 11
1545, 21
1546, 21
1547, 18
1548, 18
1549, 18
1550, 17
1551, 18
1552, 18
1553, 18
1554, 13
1555, 14
1556, 14
1557, 14
1558, 14
1559, 14
1560, 14
1561, 13
1562, 13
1563, 19
1564, 19
1565, 19
1566, 18
1567, 18
1568, 18
1569, 17
1570, 17
1571, 16
1572, 22
1573, 22
1574, 23
1575, 23
1576, 22
1577, 26
1578, 27
1579, 18
1580, 19
1581, 18
1582, 18
1583, 20
1584, 20
1585, 20
1586, 20
1587, 21
1588, 20
1589, 22
1590, 24
1591, 15
1592, 15
1593, 16
1594, 16
1595, 18
1596, 18
1597, 17
1598, 9
1599, 9
1600, 9
1601, 16
1602, 18
1603, 25
1604, 20
1605, 17
1606, 15
1607, 15
1608, 16
1609, 19
1610, 19
1611, 19
1612, 17
1613, 19
1614, 19
1615, 26
1616, 26
1617, 26
1618, 27
1619, 25
1620, 24
1621, 24
1622, 23
1623, 23
1624, 23
1625, 23
1626, 23
1627, 25
1628, 24
1629, 25
1630, 26
1631, 21
1632, 24
1633, 24
1634, 19
1635, 19
1636, 20
1637, 24
1638, 16
1639, 16
1640, 21
1641, 20
1642, 15
1643, 21
1644, 28
1645, 27
1646, 27
1647, 27
1648, 30
1649, 28
1650, 27
1651, 23
1652, 26
1653, 26
1654, 24
1655, 22
1656, 16
1657, 14
1658, 19
1659, 20
1660, 17
1661, 11
1662, 13
1663, 13
1664, 16
1665, 18
1666, 17
1667, 17
1668, 17
1669, 14
1670, 21
1671, 20
1672, 20
1673, 23
1674, 21
1675, 21
1676, 21
1677, 21
1678, 21
1679, 21
1680, 15
1681, 14
1682, 14
1683, 14
1684, 14
1685, 13
1686, 15
1687, 15
1688, 20
1689, 20
1690, 20
1691, 20
1692, 29
1693, 29
1694, 23
1695, 13
1696, 13
1697, 13
1698, 13
1699, 13
1700, 13
1701, 13
1702, 16
1703, 16
1704, 16
1705, 13
1706, 13
1707, 14
1708, 21
1709, 21
1710, 27
1711, 16
1712, 16
1713, 20
1714, 22
1715, 22
1716, 22
1717, 29
1718, 29
1719, 30
1720, 30
1721, 30
1722, 14
1723, 14
1724, 12
1725, 12
1726, 14
1727, 14
1728, 17
1729, 18
1730, 20
1731, 20
1732, 20
1733, 18
1734, 19
1735, 19
1736, 20
1737, 19
1738, 21
1739, 20
1740, 19
1741, 18
1742, 18
1743, 18
1744, 18
1745, 18
1746, 21
1747, 21
1748, 16
1749, 15
1750, 14
1751, 17
1752, 27
1753, 20
1754, 20
1755, 20
1756, 20
1757, 17
1758, 13
1759, 16
1760, 16
1761, 17
1762, 14
1763, 20
1764, 20
1765, 19
1766, 19
1767, 19
1768, 19
1769, 18
1770, 18
1771, 18
1772, 18
1773, 18
1774, 22
1775, 22
1776, 22
1777, 23
1778, 24
1779, 21
1780, 21
1781, 21
1782, 15
1783, 15
1784, 15
1785, 21
1786, 17
1787, 17
1788, 17
1789, 19
1790, 20
1791, 12
1792, 13
1793, 14
1794, 13
1795, 14
1796, 14
1797, 14
1798, 13
1799, 13
1800, 13
1801, 13
1802, 13
1803, 13
1804, 13
1805, 23
1806, 23
1807, 19
1808, 19
1809, 19
1810, 17
1811, 25
1812, 25
1813, 25
1814, 16
1815, 17
1816, 13
1817, 13
1818, 13
1819, 13
1820, 13
1821, 13
1822, 21
1823, 19
1824, 22
1825, 22
1826, 23
1827, 18
1828, 18
1829, 13
1830, 17
1831, 19
1832, 19
1833, 17
1834, 19
1835, 19
1836, 18
1837, 20
1838, 21
1839, 14
1840, 14
1841, 14
1842, 15
1843, 15
1844, 15
1845, 15
1846, 22
1847, 15
1848, 15
1849, 16
1850, 15
1851, 17
1852, 17
1853, 19
1854, 14
1855, 16
1856, 20
1857, 19
1858, 21
1859, 23
1860, 26
1861, 16
1862, 20
1863, 19
1864, 21
1865, 26
1866, 18
1867, 19
1868, 21
1869, 20
1870, 20
1871, 21
1872, 21
1873, 21
1874, 21
1875, 22
1876, 25
1877, 22
1878, 24
1879, 24
1880, 27
1881, 25
1882, 17
1883, 14
1884, 16
1885, 16
1886, 17
1887, 17
1888, 16
1889, 16
1890, 16
1891, 16
1892, 13
1893, 20
1894, 15
1895, 19
1896, 20
1897, 27
1898, 24
1899, 24
1900, 24
1901, 24
1902, 21
1903, 14
1904, 12
1905, 21
1906, 27
1907, 11
1908, 11
1909, 11
1910, 22
1911, 22
1912, 20
1913, 19
1914, 19
1915, 19
1916, 19
1917, 19
1918, 20
1919, 16
1920, 17
1921, 18
1922, 18
1923, 22
1924, 17
1925, 17
1926, 17
1927, 17
1928, 17
1929, 18
1930, 21
1931, 19
1932, 12
1933, 12
1934, 16
1935, 17
1936, 17
1937, 10
1938, 10
1939, 10
1940, 18
1941, 18
1942, 21
1943, 21
1944, 21
1945, 25
1946, 25
1947, 26
1948, 25
1949, 21
1950, 19
1951, 26
1952, 26
1953, 26
1954, 16
1955, 17
1956, 12
1957, 12
1958, 13
1959, 13
1960, 14
1961, 16
1962, 22
1963, 29
1964, 29
1965, 21
1966, 20
1967, 19
1968, 20
1969, 20
1970, 17
1971, 18
1972, 19
1973, 24
1974, 13
1975, 13
1976, 13
1977, 12
1978, 13
1979, 13
1980, 15
1981, 20
1982, 19
1983, 19
1984, 17
1985, 12
1986, 15
1987, 15
1988, 15
1989, 18
1990, 15
1991, 24
1992, 20
1993, 17
1994, 17
1995, 20
1996, 15
1997, 22
1998, 22
1999, 22
2000, 22
2001, 22
2002, 21
2003, 21
2004, 21
2005, 23
2006, 19
2007, 19
2008, 18
2009, 17
2010, 14
2011, 14
2012, 17
2013, 17
2014, 17
2015, 22
2016, 25
2017, 21
2018, 11
2019, 11
2020, 19
2021, 19
2022, 21
2023, 21
2024, 21
2025, 21
2026, 21
2027, 17
2028, 18
2029, 18
2030, 18
2031, 14
2032, 19
2033, 22
2034, 22
2035, 23
2036, 34
2037, 22
2038, 19
2039, 19
2040, 18
2041, 18
2042, 18
2043, 19
2044, 19
2045, 19
2046, 19
2047, 19
2048, 19
2049, 22
2050, 21
2051, 23
2052, 24
2053, 23
2054, 23
2055, 14
2056, 14
2057, 23
2058, 23
2059, 23
2060, 23
2061, 23
2062, 25
2063, 25
2064, 16
2065, 21
2066, 28
2067, 19
2068, 25
2069, 28
2070, 27
2071, 28
2072, 28
2073, 28
2074, 24
2075, 18
2076, 13
2077, 19
2078, 19
2079, 22
2080, 19
2081, 22
2082, 25
2083, 25
2084, 25
2085, 21
2086, 21
2087, 21
2088, 21
2089, 19
2090, 19
2091, 19
2092, 19
2093, 16
2094, 15
2095, 19
2096, 18
2097, 14
2098, 13
2099, 12
2100, 12
2101, 12
2102, 17
2103, 17
2104, 17
2105, 17
2106, 17
2107, 17
2108, 17
2109, 17
2110, 17
2111, 17
2112, 21
2113, 16
2114, 16
2115, 17
2116, 18
2117, 13
2118, 14
2119, 18
2120, 18
2121, 18
2122, 22
2123, 22
2124, 22
2125, 20
2126, 20
2127, 26
2128, 19
2129, 19
2130, 19
2131, 19
2132, 29
2133, 28
2134, 20
2135, 19
2136, 20
2137, 25
2138, 32
2139, 36
2140, 27
2141, 26
2142, 26
2143, 24
2144, 19
2145, 17
2146, 25
2147, 16
2148, 16
2149, 16
2150, 16
2151, 16
2152, 21
2153, 15
2154, 25
2155, 14
2156, 18
2157, 18
2158, 18
2159, 18
2160, 17
2161, 17
2162, 17
2163, 10
2164, 10
2165, 10
2166, 18
2167, 11
2168, 11
2169, 20
2170, 14
2171, 11
2172, 15
2173, 15
2174, 19
2175, 22
2176, 21
2177, 21
2178, 21
2179, 16
2180, 17
2181, 17
2182, 18
2183, 18
2184, 18
2185, 19
2186, 18
2187, 17
2188, 17
2189, 17
2190, 17
2191, 21
2192, 22
2193, 19
2194, 19
2195, 19
2196, 18
2197, 17
2198, 17
2199, 16
2200, 18
2201, 19
2202, 24
2203, 23
2204, 21
2205, 26
2206, 23
2207, 20
2208, 22
2209, 22
2210, 27
2211, 22
2212, 23
2213, 23
2214, 23
2215, 22
2216, 22
2217, 13
2218, 13
2219, 20
2220, 20
2221, 20
2222, 20
2223, 20
2224, 12
2225, 16
2226, 26
2227, 26
2228, 26
2229, 20
2230, 19
2231, 25
2232, 24
2233, 19
2234, 18
2235, 17
2236, 14
2237, 14
2238, 17
2239, 12
2240, 12
2241, 12
2242, 19
2243, 20
2244, 24
2245, 18
2246, 18
2247, 18
2248, 19
2249, 19
2250, 19
2251, 19
2252, 19
2253, 19
2254, 19
2255, 19
2256, 12
2257, 18
2258, 17
2259, 15
2260, 15
2261, 15
2262, 19
2263, 15
2264, 15
2265, 15
2266, 13
2267, 14
2268, 24
2269, 24
2270, 24
2271, 24
2272, 24
2273, 24
2274, 24
2275, 19
2276, 21
2277, 21
2278, 17
2279, 14
2280, 17
2281, 14
2282, 15
2283, 15
2284, 26
2285, 25
2286, 16
2287, 29
2288, 25
2289, 25
2290, 25
2291, 25
2292, 25
2293, 25
2294, 27
2295, 28
2296, 29
2297, 28
2298, 27
2299, 27
2300, 27
2301, 27
2302, 15
2303, 15
2304, 15
2305, 12
2306, 12
2307, 12
2308, 11
2309, 20
2310, 27
2311, 26
2312, 26
2313, 28
2314, 34
2315, 26
2316, 26
2317, 26
2318, 26
2319, 26
2320, 24
2321, 25
2322, 26
2323, 25
2324, 21
2325, 23
2326, 24
2327, 22
2328, 22
2329, 17
2330, 17
2331, 17
2332, 17
2333, 15
2334, 15
2335, 15
2336, 22
2337, 22
2338, 14
2339, 16
2340, 22
2341, 22
2342, 23
2343, 24
2344, 23
2345, 16
2346, 17
2347, 18
2348, 28
2349, 28
2350, 24
2351, 24
2352, 24
2353, 20
2354, 19
2355, 18
2356, 18
2357, 20
2358, 21
2359, 22
2360, 22
2361, 22
2362, 20
2363, 21
2364, 20
2365, 20
2366, 18
2367, 17
2368, 19
2369, 23
2370, 23
2371, 20
2372, 20
2373, 18
2374, 15
2375, 15
2376, 24
2377, 22
2378, 22
2379, 24
2380, 22
2381, 23
2382, 24
2383, 24
2384, 13
2385, 13
2386, 14
2387, 14
2388, 21
2389, 21
2390, 26
2391, 26
2392, 25
2393, 15
2394, 20
2395, 19
2396, 20
2397, 11
2398, 12
2399, 12
2400, 15
2401, 15
2402, 15
2403, 23
2404, 26
2405, 20
2406, 13
2407, 23
2408, 24
2409, 25
2410, 26
2411, 18
2412, 18
2413, 18
2414, 25
2415, 25
2416, 25
2417, 27
2418, 23
2419, 23
2420, 22
2421, 16
2422, 17
2423, 20
2424, 16
2425, 15
2426, 19
2427, 19
2428, 19
2429, 16
2430, 17
2431, 17
2432, 21
2433, 20
2434, 21
2435, 24
2436, 23
2437, 19
2438, 29
2439, 29
2440, 30
2441, 31
2442, 25
2443, 19
2444, 18
2445, 24
2446, 16
2447, 20
2448, 17
2449, 12
2450, 12
2451, 10
2452, 10
2453, 17
2454, 17
2455, 27
2456, 27
2457, 27
2458, 26
2459, 27
2460, 28
2461, 31
2462, 31
2463, 24
2464, 23
2465, 22
2466, 22
2467, 20
2468, 21
2469, 20
2470, 20
2471, 21
2472, 22
2473, 27
2474, 27
2475, 26
2476, 26
2477, 18
2478, 18
2479, 18
2480, 19
2481, 25
2482, 24
2483, 30
2484, 30
2485, 31
2486, 31
2487, 31
2488, 23
2489, 16
2490, 21
2491, 19
2492, 31
2493, 30
2494, 26
2495, 18
