iter, logposterior
0, -429.98580625
1, -427.11700432
2, -427.11700432
3, -411.35617281
4, -403.23980155
5, -402.10560779
6, -402.10560779
7, -369.09148152
8, -368.55156777
9, -367.88398158
10, -367.88398158
11, -367.88398158
12, -367.88398158
13, -368.23727305
14, -367.66829541
15, -367.66829541
16, -367.66829541
17, -367.66829541
18, -367.66829541
19, -367.66829541
20, -367.66829541
21, -367.66829541
22, -367.66829541
23, -367.66829541
24, -367.66829541
25, -367.66829541
26, -367.66829541
27, -361.39505805
28, -346.20039418
29, -346.20039418
30, -346.20039418
31, -347.55353936
32, -347.55353936
33, -347.55353936
34, -347.55353936
35, -346.73917884
36, -346.73917884
37, -346.73917884
38, -348.5769192
39, -348.5769192
40, -348.5769192
41, -348.5769192
42, -348.5769192
43, -348.5769192
44, -348.5769192
45, -348.5769192
46, -348.33957601
47, -348.33957601
48, -348.33957601
49, -348.33957601
50, -349.25328227
51, -347.99672446
52, -348.7339671
53, -348.7339671
54, -348.7339671
55, -348.7339671
56, -348.7339671
57, -345.29887449
58, -341.91222455
59, -338.72374762
60, -338.72374762
61, -338.72374762
62, -338.38078372
63, -337.8164918
64, -337.8164918
65, -337.8164918
66, -337.8164918
67, -337.8164918
68, -337.8164918
69, -337.8164918
70, -337.8164918
71, -337.8164918
72, -337.8164918
73, -337.8164918
74, -337.8164918
75, -337.8164918
76, -337.8164918
77, -337.8164918
78, -338.92577619
79, -339.33853412
80, -339.33853412
81, -339.69276701
82, -339.69276701
83, -340.84777505
84, -340.84777505
85, -342.92847242
86, -342.92847242
87, -342.56433006
88, -342.56433006
89, -342.56433006
90, -340.82927791
91, -340.82927791
92, -340.82927791
93, -340.82927791
94, -340.82927791
95, -339.6607862
96, -339.6607862
97, -339.6607862
98, -339.6607862
99, -339.6607862
100, -340.38902024
101, -339.40122619
102, -339.40122619
103, -339.40122619
104, -338.09609139
105, -338.09609139
106, -338.0383872
107, -338.0383872
108, -338.0383872
109, -334.26174594
110, -334.26174594
111, -334.26174594
112, -333.71220045
113, -333.96660844
114, -333.96660844
115, -333.96660844
116, -333.96660844
117, -333.96660844
118, -333.96660844
119, -333.96660844
120, -333.96660844
121, -333.96660844
122, -333.96660844
123, -333.96660844
124, -333.96660844
125, -333.96660844
126, -334.28186874
127, -333.28992829
128, -331.91859253
129, -330.06677279
130, -330.06677279
131, -330.06677279
132, -330.06677279
133, -330.06677279
134, -330.06677279
135, -330.06677279
136, -330.06677279
137, -329.69143123
138, -329.68178457
139, -329.68178457
140, -329.68178457
141, -329.68178457
142, -329.68178457
143, -329.68178457
144, -329.68178457
145, -329.68178457
146, -329.68178457
147, -329.68178457
148, -329.68178457
149, -329.68178457
150, -329.68178457
151, -329.39765468
152, -329.39765468
153, -329.39765468
154, -331.63154176
155, -331.63154176
156, -334.29921764
157, -333.21362167
158, -333.21362167
159, -333.21362167
160, -333.21362167
161, -333.21362167
162, -333.21362167
163, -332.82537711
164, -332.44540164
165, -332.44540164
166, -332.30204395
167, -332.30204395
168, -332.30204395
169, -332.30204395
170, -332.99340123
171, -333.14544064
172, -333.14544064
173, -333.14544064
174, -333.14544064
175, -333.31116334
176, -333.31116334
177, -333.31116334
178, -333.31116334
179, -333.31116334
180, -329.35695869
181, -330.11087576
182, -326.81844117
183, -323.64578703
184, -322.5316433
185, -319.60211379
186, -319.60211379
187, -319.60211379
188, -319.93782368
189, -319.93782368
190, -319.93782368
191, -319.93782368
192, -319.93782368
193, -319.93782368
194, -319.93782368
195, -319.93782368
196, -319.93782368
197, -319.93782368
198, -319.93782368
199, -319.93782368
200, -320.38654977
201, -320.38654977
202, -320.63836856
203, -320.63836856
204, -320.63836856
205, -321.77464026
206, -322.00787637
207, -321.65943572
208, -321.65943572
209, -319.17322299
210, -319.94077095
211, -319.94077095
212, -320.25315728
213, -319.66166352
214, -319.64784892
215, -319.64784892
216, -319.64784892
217, -319.64784892
218, -319.64784892
219, -319.64784892
220, -320.02306761
221, -320.02306761
222, -320.02306761
223, -320.02306761
224, -320.02306761
225, -318.11349677
226, -315.51631242
227, -313.79443714
228, -313.79443714
229, -313.79443714
230, -313.74690347
231, -313.71077861
232, -313.56871928
233, -312.99075398
234, -312.99075398
235, -315.00606767
236, -315.00606767
237, -315.00606767
238, -314.85275685
239, -314.84045143
240, -314.84045143
241, -314.84045143
242, -314.84045143
243, -314.84045143
244, -314.84045143
245, -313.43158906
246, -314.61302992
247, -314.61302992
248, -314.61302992
249, -314.61302992
250, -314.73014928
251, -314.61113497
252, -314.99440519
253, -315.07171575
254, -313.09196713
255, -313.09196713
256, -312.8732034
257, -307.46575612
258, -307.46575612
259, -305.79508522
260, -306.68151842
261, -306.68151842
262, -306.68151842
263, -307.18814038
264, -307.18814038
265, -307.13276291
266, -307.13276291
267, -307.13276291
268, -307.13276291
269, -307.13276291
270, -307.33107043
271, -307.06060923
272, -307.06060923
273, -307.06060923
274, -307.06060923
275, -306.49411163
276, -306.4729534
277, -305.61318307
278, -305.61318307
279, -306.64864569
280, -306.19534975
281, -305.64891244
282, -305.64891244
283, -305.64891244
284, -305.64891244
285, -305.97664634
286, -305.97664634
287, -306.3311407
288, -305.57733124
289, -305.57733124
290, -305.57733124
291, -305.57733124
292, -305.57733124
293, -305.57733124
294, -305.57733124
295, -304.73314743
296, -305.44237193
297, -305.44237193
298, -305.44237193
299, -305.44237193
300, -305.44237193
301, -305.44237193
302, -305.44237193
303, -305.44237193
304, -304.73538355
305, -304.73538355
306, -304.60728651
307, -304.60728651
308, -304.60728651
309, -304.60728651
310, -305.10134476
311, -305.10134476
312, -305.10134476
313, -305.28423757
314, -305.28423757
315, -306.18051795
316, -306.18051795
317, -306.18051795
318, -306.18051795
319, -306.18051795
320, -304.96363417
321, -304.96363417
322, -304.96363417
323, -304.96363417
324, -304.96363417
325, -305.4208119
326, -306.02094975
327, -306.08449304
328, -306.08449304
329, -306.72715306
330, -306.72715306
331, -306.72715306
332, -307.78683773
333, -307.3756927
334, -306.57705352
335, -306.01915614
336, -306.01915614
337, -305.92574874
338, -305.96697851
339, -305.66101838
340, -305.66101838
341, -305.66101838
342, -305.66101838
343, -305.66101838
344, -305.66101838
345, -305.52706547
346, -306.1961153
347, -306.41682832
348, -306.41682832
349, -306.41682832
350, -306.41682832
351, -306.41682832
352, -305.40547938
353, -305.40547938
354, -304.12499916
355, -304.12499916
356, -304.12499916
357, -304.12499916
358, -304.59950704
359, -305.16197128
360, -305.22820954
361, -305.22820954
362, -305.22820954
363, -305.84838897
364, -305.84838897
365, -306.04567095
366, -306.04567095
367, -306.04567095
368, -306.04567095
369, -306.04567095
370, -306.04567095
371, -306.04567095
372, -306.04567095
373, -306.04567095
374, -306.04567095
375, -305.25971357
376, -305.25971357
377, -305.39900068
378, -306.70511417
379, -308.37047067
380, -308.37047067
381, -309.74568151
382, -309.21112561
383, -309.21112561
384, -307.34526457
385, -307.34526457
386, -307.34526457
387, -307.34526457
388, -307.15066192
389, -307.69002218
390, -307.69788677
391, -307.69788677
392, -307.69788677
393, -307.69788677
394, -307.69788677
395, -307.69788677
396, -306.77083354
397, -306.77083354
398, -306.77083354
399, -306.77083354
400, -306.86209587
401, -302.65727742
402, -302.65727742
403, -302.65727742
404, -300.65057251
405, -298.83057882
406, -299.20571645
407, -299.20571645
408, -299.20571645
409, -299.20571645
410, -300.05912769
411, -300.05912769
412, -300.05912769
413, -299.87843236
414, -299.79739973
415, -299.26987889
416, -299.26987889
417, -299.26987889
418, -299.26987889
419, -299.26987889
420, -299.54839055
421, -298.32654966
422, -298.32654966
423, -298.32654966
424, -298.32654966
425, -300.20781099
426, -300.20781099
427, -299.90844992
428, -299.90844992
429, -300.18034009
430, -299.50442915
431, -299.50442915
432, -298.89959435
433, -298.88511475
434, -298.88511475
435, -300.87174895
436, -300.87174895
437, -300.87174895
438, -300.87174895
439, -300.88584814
440, -300.88584814
441, -300.88584814
442, -300.88584814
443, -300.88584814
444, -300.88584814
445, -300.3918015
446, -299.75962704
447, -299.75962704
448, -299.75962704
449, -299.75962704
450, -299.04716124
451, -299.04716124
452, -299.99960865
453, -301.59645271
454, -301.59645271
455, -302.04535522
456, -301.9128107
