iter, nrecombs
528, 12
529, 14
530, 9
531, 15
532, 16
533, 17
534, 13
535, 14
536, 18
537, 7
538, 13
539, 6
540, 17
541, 14
542, 9
543, 7
544, 20
545, 13
546, 12
547, 15
548, 18
549, 13
550, 7
551, 17
552, 14
553, 19
554, 17
555, 12
556, 17
557, 10
558, 19
559, 15
560, 17
561, 13
562, 11
563, 11
564, 16
565, 7
566, 6
567, 15
568, 18
569, 13
570, 15
571, 16
572, 18
573, 23
574, 19
575, 8
576, 6
577, 14
578, 19
579, 18
580, 10
581, 6
582, 16
583, 16
584, 14
585, 18
586, 14
587, 15
588, 19
589, 18
590, 19
591, 21
592, 11
593, 17
594, 18
595, 6
596, 16
597, 16
598, 9
599, 19
600, 21
601, 19
602, 20
603, 16
604, 20
605, 12
606, 11
607, 17
608, 17
609, 14
610, 9
611, 14
612, 26
613, 10
614, 10
615, 14
616, 18
617, 15
618, 20
619, 15
620, 15
621, 14
622, 13
623, 14
624, 13
625, 15
626, 17
627, 17
628, 12
629, 18
630, 12
631, 14
632, 8
633, 12
634, 11
635, 19
636, 10
637, 14
638, 14
639, 14
640, 10
641, 13
642, 15
643, 16
644, 13
645, 11
646, 14
647, 15
648, 16
649, 16
650, 14
651, 16
652, 13
653, 11
654, 20
655, 9
656, 11
657, 14
658, 16
659, 10
660, 19
661, 11
662, 13
663, 13
664, 18
665, 15
666, 17
667, 10
668, 11
669, 15
670, 15
671, 13
672, 10
673, 9
674, 12
675, 9
676, 12
677, 15
678, 17
679, 13
680, 16
681, 9
682, 16
683, 10
684, 13
685, 12
686, 17
687, 11
688, 11
689, 14
690, 14
691, 11
692, 18
693, 14
694, 13
695, 15
696, 16
697, 14
698, 17
699, 12
700, 15
701, 13
702, 17
703, 13
704, 11
705, 14
706, 12
707, 16
708, 11
709, 13
710, 16
711, 14
712, 15
713, 17
714, 13
715, 17
716, 13
717, 12
718, 13
719, 9
720, 11
721, 14
722, 14
723, 16
724, 18
725, 11
726, 15
727, 11
728, 12
729, 17
730, 10
731, 14
732, 16
733, 14
734, 25
735, 9
736, 12
737, 16
738, 17
739, 14
740, 11
741, 12
742, 17
743, 16
744, 15
745, 12
746, 17
747, 9
748, 11
749, 9
750, 13
751, 20
752, 17
753, 13
754, 12
755, 13
756, 10
757, 12
758, 17
759, 20
760, 24
761, 11
762, 14
763, 18
764, 13
765, 10
766, 13
767, 14
768, 13
769, 12
770, 13
771, 12
772, 13
773, 12
774, 13
775, 18
776, 11
777, 18
778, 12
779, 11
780, 14
781, 14
782, 13
783, 10
784, 13
785, 22
786, 12
787, 14
788, 17
789, 17
790, 13
791, 16
792, 13
793, 18
794, 14
795, 9
796, 12
797, 9
798, 14
799, 11
800, 13
801, 8
802, 13
803, 12
804, 12
805, 12
806, 15
807, 18
808, 13
809, 8
810, 14
811, 8
812, 13
813, 11
814, 11
815, 11
816, 14
817, 15
818, 12
819, 21
820, 10
821, 12
822, 13
823, 14
824, 16
825, 14
826, 13
827, 16
828, 16
829, 15
830, 11
831, 19
832, 16
833, 13
834, 15
835, 18
836, 17
837, 17
838, 15
839, 20
840, 13
841, 12
842, 18
843, 14
844, 18
845, 15
846, 15
847, 15
848, 12
849, 14
850, 15
851, 10
852, 8
853, 15
854, 16
855, 18
856, 15
857, 9
858, 11
859, 12
860, 17
861, 16
862, 13
863, 10
864, 13
865, 23
866, 20
867, 16
868, 16
869, 15
870, 21
871, 13
872, 13
873, 7
874, 10
875, 8
876, 19
877, 15
878, 17
879, 14
880, 10
881, 14
882, 14
883, 11
884, 9
885, 15
886, 13
887, 8
888, 13
889, 12
890, 16
891, 12
892, 15
893, 16
894, 14
895, 13
896, 15
897, 9
898, 11
899, 9
900, 10
901, 13
902, 19
903, 18
904, 10
905, 11
906, 16
907, 15
908, 13
909, 16
910, 14
911, 16
912, 9
913, 16
914, 15
915, 13
916, 16
917, 11
918, 10
919, 11
920, 13
921, 12
922, 8
923, 15
924, 8
925, 14
926, 16
927, 11
928, 9
929, 12
930, 9
931, 17
932, 14
933, 14
934, 14
935, 13
936, 14
937, 16
938, 11
939, 17
940, 10
941, 15
942, 20
943, 10
944, 14
945, 15
946, 20
947, 15
948, 17
949, 14
950, 25
951, 11
952, 17
953, 11
954, 18
955, 15
956, 9
957, 9
958, 11
959, 20
960, 8
961, 7
962, 16
963, 19
964, 10
965, 8
966, 10
967, 16
968, 12
969, 13
970, 12
971, 12
972, 13
973, 19
974, 14
975, 14
976, 15
977, 16
978, 14
979, 15
980, 20
981, 10
982, 13
983, 19
984, 20
985, 17
986, 14
987, 18
988, 19
989, 18
990, 13
991, 17
992, 11
993, 14
994, 16
995, 14
996, 19
997, 14
998, 15
999, 15
1000, 18
1001, 12
1002, 12
1003, 12
1004, 14
1005, 11
1006, 16
1007, 13
1008, 10
1009, 11
1010, 14
1011, 16
1012, 16
1013, 13
1014, 14
1015, 13
1016, 16
1017, 12
1018, 14
1019, 18
1020, 14
1021, 11
1022, 15
1023, 17
1024, 20
1025, 12
1026, 14
1027, 12
1028, 15
1029, 19
1030, 21
1031, 14
1032, 17
1033, 19
1034, 14
1035, 13
1036, 15
1037, 19
1038, 11
1039, 15
1040, 17
1041, 9
1042, 13
1043, 20
1044, 18
1045, 9
1046, 13
1047, 16
1048, 16
1049, 14
1050, 16
1051, 17
1052, 13
1053, 13
1054, 11
1055, 16
1056, 14
1057, 15
1058, 14
1059, 15
1060, 15
1061, 15
1062, 17
1063, 17
1064, 18
1065, 14
1066, 11
1067, 17
1068, 11
1069, 16
1070, 14
1071, 17
1072, 18
1073, 15
1074, 13
1075, 15
1076, 10
1077, 15
1078, 13
1079, 10
1080, 14
1081, 19
1082, 19
1083, 18
1084, 15
1085, 10
1086, 15
1087, 20
1088, 11
1089, 14
1090, 17
1091, 15
1092, 11
1093, 12
1094, 20
1095, 13
1096, 13
1097, 19
1098, 10
1099, 12
1100, 15
1101, 19
1102, 12
1103, 13
1104, 17
1105, 16
1106, 19
1107, 18
1108, 13
1109, 11
1110, 13
1111, 13
1112, 17
1113, 14
1114, 15
1115, 10
1116, 11
1117, 12
1118, 20
1119, 21
1120, 15
1121, 15
1122, 12
1123, 22
1124, 16
1125, 13
1126, 11
1127, 11
1128, 15
1129, 12
1130, 17
1131, 14
1132, 17
1133, 12
1134, 12
1135, 11
1136, 13
1137, 10
1138, 11
1139, 11
1140, 12
1141, 12
1142, 12
1143, 8
1144, 16
1145, 12
1146, 12
1147, 12
1148, 10
1149, 17
1150, 21
1151, 15
1152, 11
1153, 12
1154, 10
1155, 12
1156, 25
1157, 18
1158, 11
1159, 18
1160, 10
1161, 17
1162, 13
1163, 15
1164, 13
1165, 13
1166, 15
1167, 13
1168, 7
1169, 18
1170, 14
1171, 17
1172, 8
1173, 15
1174, 9
1175, 12
1176, 21
1177, 12
1178, 15
1179, 12
1180, 14
1181, 14
1182, 14
1183, 12
1184, 8
1185, 20
1186, 20
1187, 22
1188, 10
1189, 9
1190, 13
1191, 14
1192, 15
1193, 9
1194, 13
1195, 10
1196, 20
1197, 15
1198, 16
1199, 14
1200, 14
1201, 14
1202, 9
1203, 9
1204, 10
1205, 13
1206, 12
1207, 21
1208, 9
1209, 14
1210, 15
1211, 12
1212, 16
1213, 21
1214, 14
1215, 15
1216, 10
1217, 13
1218, 23
1219, 14
1220, 7
1221, 12
1222, 9
1223, 15
1224, 18
1225, 15
1226, 9
1227, 14
1228, 15
1229, 17
1230, 12
1231, 12
1232, 9
1233, 20
1234, 15
1235, 12
1236, 16
1237, 15
1238, 16
1239, 14
1240, 14
1241, 12
1242, 23
1243, 12
1244, 21
1245, 12
1246, 8
1247, 14
1248, 20
1249, 13
1250, 16
1251, 14
1252, 16
1253, 16
1254, 15
1255, 15
1256, 21
1257, 16
1258, 14
1259, 19
1260, 11
1261, 16
1262, 15
1263, 18
1264, 11
1265, 15
1266, 22
1267, 17
1268, 13
1269, 11
1270, 15
1271, 12
1272, 10
1273, 12
1274, 16
1275, 9
1276, 19
1277, 15
1278, 13
1279, 13
1280, 19
1281, 9
1282, 12
1283, 12
1284, 8
1285, 17
1286, 21
1287, 16
1288, 14
1289, 12
1290, 17
1291, 15
1292, 21
1293, 14
1294, 19
1295, 18
1296, 17
1297, 14
1298, 14
1299, 15
1300, 20
1301, 14
1302, 9
1303, 15
1304, 20
1305, 10
1306, 17
1307, 19
1308, 17
1309, 17
1310, 16
1311, 17
1312, 10
1313, 13
1314, 14
1315, 19
1316, 17
1317, 12
1318, 14
1319, 14
1320, 15
1321, 14
1322, 10
1323, 20
1324, 13
1325, 14
1326, 14
1327, 19
1328, 24
1329, 12
1330, 9
1331, 16
1332, 23
1333, 14
1334, 23
1335, 16
1336, 12
1337, 17
1338, 15
1339, 17
1340, 18
1341, 14
1342, 15
1343, 13
1344, 18
1345, 14
1346, 16
1347, 18
1348, 19
1349, 16
1350, 18
1351, 18
1352, 16
1353, 16
1354, 22
1355, 13
1356, 11
1357, 6
1358, 12
1359, 13
1360, 17
1361, 16
1362, 20
1363, 6
1364, 15
1365, 14
1366, 16
1367, 12
1368, 21
1369, 15
1370, 18
1371, 14
1372, 16
1373, 19
1374, 20
1375, 12
1376, 17
1377, 16
1378, 17
1379, 8
1380, 15
1381, 21
1382, 16
1383, 14
1384, 17
1385, 14
1386, 15
1387, 13
1388, 11
1389, 14
1390, 15
1391, 13
1392, 11
1393, 9
1394, 15
1395, 11
1396, 15
1397, 11
1398, 15
1399, 14
1400, 15
1401, 18
1402, 15
1403, 10
1404, 19
1405, 13
1406, 15
1407, 14
1408, 15
1409, 14
1410, 16
1411, 18
1412, 20
1413, 15
1414, 22
1415, 19
1416, 16
1417, 13
1418, 18
1419, 10
1420, 15
1421, 13
1422, 16
1423, 16
1424, 20
1425, 16
1426, 11
1427, 16
1428, 13
1429, 14
1430, 13
1431, 14
1432, 12
1433, 13
1434, 22
1435, 16
1436, 21
1437, 14
1438, 13
1439, 16
1440, 14
1441, 12
1442, 13
1443, 12
1444, 14
1445, 14
1446, 12
1447, 15
1448, 20
1449, 15
1450, 23
1451, 14
1452, 16
1453, 12
1454, 15
1455, 24
1456, 14
1457, 17
1458, 11
1459, 13
1460, 15
1461, 15
1462, 12
1463, 13
1464, 15
1465, 13
1466, 15
1467, 10
1468, 24
1469, 18
1470, 13
1471, 22
1472, 12
1473, 18
1474, 13
1475, 11
1476, 15
1477, 21
1478, 12
1479, 14
1480, 14
1481, 16
1482, 12
1483, 12
1484, 17
1485, 19
1486, 15
1487, 12
1488, 13
1489, 12
1490, 22
1491, 15
1492, 19
1493, 14
1494, 13
1495, 15
1496, 15
1497, 15
1498, 13
1499, 17
1500, 14
1501, 17
1502, 17
1503, 16
1504, 11
1505, 20
1506, 15
1507, 11
1508, 15
1509, 15
1510, 9
1511, 18
1512, 12
1513, 15
1514, 18
1515, 11
1516, 14
1517, 15
1518, 11
1519, 24
1520, 15
1521, 18
1522, 22
1523, 18
1524, 9
1525, 17
1526, 13
1527, 14
1528, 17
1529, 16
1530, 15
1531, 16
1532, 14
1533, 12
1534, 14
1535, 16
1536, 12
1537, 11
1538, 16
1539, 21
1540, 19
1541, 10
1542, 21
1543, 10
1544, 17
1545, 13
1546, 18
1547, 16
1548, 18
1549, 19
1550, 11
1551, 13
1552, 17
1553, 15
1554, 10
1555, 21
1556, 21
1557, 20
1558, 14
1559, 19
1560, 19
1561, 20
1562, 17
1563, 20
1564, 16
1565, 11
1566, 16
1567, 24
1568, 18
1569, 15
1570, 18
1571, 12
1572, 15
1573, 20
1574, 11
1575, 20
1576, 12
1577, 17
1578, 13
1579, 15
1580, 13
1581, 15
1582, 14
1583, 26
1584, 11
1585, 15
1586, 20
1587, 15
1588, 16
1589, 19
1590, 15
1591, 16
1592, 15
1593, 17
1594, 13
1595, 15
1596, 14
1597, 15
1598, 12
1599, 17
1600, 20
1601, 16
1602, 20
1603, 20
1604, 19
1605, 15
1606, 20
1607, 23
1608, 20
1609, 15
1610, 14
1611, 14
1612, 14
1613, 14
1614, 21
1615, 24
1616, 20
1617, 17
1618, 13
1619, 16
1620, 12
1621, 14
1622, 16
1623, 18
1624, 14
1625, 14
1626, 14
1627, 12
1628, 14
1629, 12
1630, 13
1631, 15
1632, 12
1633, 19
1634, 12
1635, 20
1636, 12
1637, 20
1638, 18
1639, 18
1640, 12
1641, 12
1642, 17
1643, 12
1644, 13
1645, 12
1646, 18
1647, 12
1648, 12
1649, 23
1650, 20
1651, 18
1652, 17
1653, 14
1654, 18
1655, 14
1656, 27
1657, 13
1658, 11
1659, 24
1660, 15
1661, 18
1662, 16
1663, 11
1664, 13
1665, 12
1666, 13
1667, 13
1668, 16
1669, 12
1670, 9
1671, 13
1672, 16
1673, 18
1674, 16
1675, 23
1676, 17
1677, 21
1678, 14
1679, 18
1680, 17
1681, 15
1682, 10
1683, 16
1684, 14
1685, 19
1686, 17
1687, 21
1688, 13
1689, 21
1690, 13
1691, 20
1692, 14
1693, 22
1694, 29
1695, 16
1696, 15
1697, 16
1698, 9
1699, 16
1700, 19
1701, 20
1702, 28
1703, 14
1704, 9
1705, 12
1706, 14
1707, 9
1708, 22
1709, 8
1710, 14
1711, 12
1712, 16
1713, 16
1714, 10
1715, 19
1716, 18
1717, 20
1718, 14
1719, 23
1720, 14
1721, 18
1722, 16
1723, 12
1724, 11
1725, 15
1726, 15
1727, 13
1728, 15
1729, 13
1730, 24
1731, 18
1732, 27
1733, 15
1734, 17
1735, 16
1736, 16
1737, 15
1738, 16
1739, 19
1740, 17
1741, 20
1742, 12
1743, 14
1744, 18
1745, 19
1746, 14
1747, 17
1748, 13
1749, 16
1750, 11
1751, 13
1752, 14
1753, 23
1754, 11
1755, 15
1756, 15
1757, 10
1758, 16
1759, 19
1760, 18
1761, 17
1762, 16
1763, 22
1764, 13
1765, 16
1766, 22
1767, 10
1768, 22
1769, 18
1770, 11
1771, 10
1772, 26
1773, 18
1774, 15
1775, 22
1776, 10
1777, 14
1778, 19
1779, 19
1780, 14
1781, 17
1782, 19
1783, 18
1784, 10
1785, 26
1786, 21
1787, 17
1788, 12
1789, 28
1790, 13
1791, 16
1792, 16
1793, 22
1794, 16
1795, 25
1796, 19
1797, 20
1798, 19
1799, 15
1800, 18
1801, 14
1802, 15
1803, 20
1804, 16
1805, 16
1806, 14
1807, 14
1808, 18
1809, 17
1810, 17
1811, 27
1812, 15
1813, 20
1814, 16
1815, 14
1816, 11
1817, 17
1818, 13
1819, 13
1820, 11
1821, 18
1822, 13
1823, 15
1824, 10
1825, 15
1826, 15
1827, 15
1828, 19
1829, 31
1830, 19
1831, 17
1832, 12
1833, 12
1834, 16
1835, 15
1836, 15
1837, 12
1838, 22
1839, 16
1840, 14
1841, 19
1842, 14
1843, 16
1844, 11
1845, 16
1846, 20
1847, 18
1848, 15
1849, 16
1850, 17
1851, 17
1852, 16
1853, 17
1854, 15
1855, 16
1856, 15
1857, 15
1858, 17
1859, 18
1860, 10
1861, 17
1862, 26
1863, 14
1864, 23
1865, 16
1866, 15
1867, 22
1868, 16
1869, 13
1870, 14
1871, 24
1872, 19
1873, 17
1874, 16
1875, 21
1876, 14
1877, 13
1878, 13
1879, 12
1880, 21
1881, 26
1882, 12
1883, 19
1884, 13
1885, 21
1886, 12
1887, 17
1888, 19
1889, 21
1890, 11
1891, 20
1892, 26
1893, 20
1894, 13
1895, 19
1896, 32
1897, 21
1898, 21
1899, 19
1900, 19
1901, 22
1902, 19
1903, 21
1904, 22
1905, 19
1906, 9
1907, 18
1908, 19
1909, 25
1910, 13
1911, 13
1912, 18
1913, 15
1914, 15
1915, 14
1916, 15
1917, 15
1918, 23
1919, 20
1920, 9
1921, 16
1922, 9
1923, 19
1924, 12
1925, 25
1926, 7
1927, 13
1928, 9
1929, 21
1930, 20
1931, 18
1932, 14
1933, 20
1934, 13
1935, 20
1936, 14
1937, 18
1938, 22
1939, 20
1940, 24
1941, 20
1942, 14
1943, 12
1944, 11
1945, 12
1946, 11
1947, 21
1948, 12
1949, 20
1950, 12
1951, 21
1952, 12
1953, 21
1954, 8
1955, 10
1956, 17
1957, 17
1958, 12
1959, 21
1960, 13
1961, 24
1962, 17
1963, 15
1964, 13
1965, 21
1966, 12
1967, 19
1968, 11
1969, 16
1970, 19
1971, 13
1972, 18
1973, 13
1974, 14
1975, 14
1976, 24
1977, 20
1978, 19
1979, 20
1980, 12
1981, 11
1982, 17
1983, 21
1984, 11
1985, 13
1986, 17
1987, 10
1988, 17
1989, 19
1990, 19
1991, 20
1992, 13
1993, 10
1994, 18
1995, 17
1996, 18
1997, 18
1998, 18
1999, 16
2000, 21
2001, 14
2002, 10
2003, 10
2004, 20
2005, 13
2006, 18
2007, 24
2008, 18
2009, 16
2010, 12
2011, 15
2012, 11
2013, 18
2014, 19
2015, 16
2016, 13
2017, 13
2018, 14
2019, 23
2020, 22
2021, 18
2022, 8
2023, 11
2024, 13
2025, 11
2026, 13
2027, 16
2028, 17
2029, 16
2030, 18
2031, 19
2032, 11
2033, 19
2034, 12
2035, 13
2036, 15
2037, 19
2038, 11
2039, 17
2040, 14
2041, 17
2042, 19
2043, 12
2044, 14
2045, 17
2046, 20
2047, 10
2048, 15
2049, 13
2050, 13
2051, 19
2052, 18
2053, 19
2054, 17
2055, 14
2056, 18
2057, 12
2058, 11
2059, 11
2060, 19
2061, 12
2062, 17
2063, 13
2064, 13
2065, 15
2066, 16
2067, 15
2068, 22
2069, 13
2070, 9
2071, 19
2072, 10
2073, 13
2074, 6
2075, 11
2076, 11
2077, 11
2078, 13
2079, 17
2080, 20
2081, 10
2082, 12
2083, 10
2084, 20
2085, 19
2086, 13
2087, 20
2088, 20
2089, 15
2090, 11
2091, 19
2092, 15
2093, 14
2094, 9
2095, 21
2096, 6
2097, 12
2098, 19
2099, 15
2100, 12
2101, 20
2102, 12
2103, 22
2104, 15
2105, 13
2106, 17
2107, 17
2108, 23
2109, 22
2110, 14
2111, 12
2112, 13
2113, 24
2114, 11
2115, 14
2116, 10
2117, 10
2118, 14
2119, 15
2120, 14
2121, 25
2122, 7
2123, 19
2124, 11
2125, 21
2126, 13
2127, 17
2128, 14
2129, 16
2130, 18
2131, 20
2132, 20
2133, 14
2134, 14
2135, 16
2136, 8
2137, 15
2138, 24
2139, 15
2140, 15
2141, 13
2142, 12
2143, 22
2144, 18
2145, 11
2146, 13
2147, 18
2148, 14
2149, 16
2150, 19
2151, 12
2152, 11
2153, 14
2154, 17
2155, 16
2156, 14
2157, 19
2158, 11
2159, 14
2160, 16
2161, 14
2162, 15
2163, 15
2164, 15
2165, 12
2166, 20
2167, 14
2168, 16
2169, 17
2170, 15
2171, 14
2172, 16
2173, 16
2174, 9
2175, 17
2176, 15
2177, 14
2178, 14
2179, 12
2180, 14
2181, 16
2182, 13
2183, 16
2184, 16
2185, 17
2186, 19
2187, 20
2188, 12
2189, 17
2190, 15
2191, 13
2192, 16
2193, 16
2194, 12
2195, 12
2196, 10
2197, 26
2198, 15
2199, 14
2200, 14
2201, 15
2202, 8
2203, 16
2204, 15
2205, 15
2206, 18
2207, 12
2208, 8
2209, 12
2210, 15
2211, 24
2212, 12
2213, 17
2214, 21
2215, 16
2216, 16
2217, 11
2218, 13
2219, 15
2220, 19
2221, 13
2222, 11
2223, 12
2224, 19
2225, 18
2226, 12
2227, 17
2228, 11
2229, 12
2230, 11
2231, 17
2232, 20
2233, 20
2234, 18
2235, 11
2236, 14
2237, 18
2238, 11
2239, 16
2240, 20
2241, 20
2242, 13
2243, 18
2244, 18
2245, 14
2246, 13
2247, 21
2248, 18
2249, 17
2250, 13
2251, 15
2252, 11
2253, 17
2254, 11
2255, 20
2256, 14
2257, 18
2258, 13
2259, 16
2260, 22
2261, 14
2262, 16
2263, 18
2264, 13
2265, 16
2266, 17
2267, 12
2268, 17
2269, 20
2270, 17
2271, 18
2272, 11
2273, 17
2274, 14
2275, 12
2276, 8
2277, 15
2278, 15
2279, 12
2280, 17
2281, 16
2282, 15
2283, 16
2284, 16
2285, 16
2286, 11
2287, 15
2288, 15
2289, 14
2290, 13
2291, 17
2292, 7
2293, 17
2294, 19
2295, 18
2296, 13
2297, 16
2298, 13
2299, 18
2300, 13
2301, 18
2302, 10
2303, 16
2304, 18
2305, 17
2306, 20
2307, 16
2308, 12
2309, 19
2310, 16
2311, 18
2312, 13
2313, 20
2314, 16
2315, 15
2316, 14
2317, 26
2318, 17
2319, 26
2320, 12
2321, 14
2322, 22
2323, 19
2324, 11
2325, 16
2326, 13
2327, 14
2328, 16
2329, 17
2330, 15
2331, 19
2332, 18
2333, 15
2334, 8
2335, 25
2336, 9
2337, 18
2338, 18
2339, 13
2340, 14
2341, 20
2342, 13
2343, 18
2344, 14
2345, 19
2346, 11
2347, 12
2348, 17
2349, 17
2350, 14
2351, 18
2352, 17
2353, 24
2354, 13
2355, 18
2356, 16
2357, 13
2358, 14
2359, 22
2360, 19
2361, 13
2362, 17
2363, 13
2364, 16
2365, 15
2366, 18
2367, 18
2368, 13
2369, 15
2370, 15
2371, 17
2372, 20
2373, 18
2374, 17
2375, 16
2376, 11
2377, 14
2378, 10
2379, 15
2380, 14
2381, 17
2382, 10
2383, 16
2384, 16
2385, 22
2386, 15
2387, 12
2388, 12
2389, 14
2390, 14
2391, 17
2392, 12
2393, 17
2394, 13
2395, 15
2396, 15
2397, 17
2398, 15
2399, 12
2400, 16
2401, 13
2402, 13
2403, 13
2404, 13
2405, 14
2406, 19
2407, 14
2408, 16
2409, 16
2410, 10
2411, 16
2412, 11
2413, 15
2414, 18
2415, 17
2416, 22
2417, 17
2418, 14
2419, 20
2420, 13
2421, 17
2422, 15
2423, 16
2424, 15
2425, 14
2426, 24
2427, 16
2428, 12
2429, 14
2430, 13
2431, 13
2432, 13
2433, 17
2434, 10
2435, 13
2436, 8
2437, 13
2438, 12
2439, 15
2440, 15
2441, 28
2442, 13
2443, 17
2444, 12
2445, 14
2446, 13
2447, 17
2448, 10
2449, 17
2450, 17
2451, 14
2452, 14
2453, 14
2454, 15
2455, 15
2456, 22
2457, 14
2458, 16
2459, 17
2460, 16
2461, 20
2462, 16
2463, 12
2464, 10
2465, 28
2466, 17
2467, 11
2468, 17
2469, 19
2470, 18
2471, 14
2472, 17
2473, 14
2474, 13
2475, 13
2476, 14
2477, 15
2478, 17
2479, 14
2480, 11
2481, 23
2482, 17
2483, 12
2484, 18
2485, 10
2486, 18
2487, 18
2488, 16
2489, 13
2490, 13
2491, 12
2492, 13
2493, 11
2494, 19
2495, 17
