iter, logposterior
0, -422.74855628
1, -422.74855628
2, -419.40847437
3, -419.40847437
4, -413.48928571
5, -413.48928571
6, -379.26571331
7, -365.46506248
8, -366.10984934
9, -363.38194242
10, -363.38194242
11, -363.38194242
12, -363.38194242
13, -363.2776063
14, -363.2776063
15, -363.2776063
16, -363.2776063
17, -363.2776063
18, -363.2776063
19, -363.2776063
20, -363.2776063
21, -363.2776063
22, -363.2776063
23, -363.2776063
24, -363.2776063
25, -363.2776063
26, -363.2776063
27, -363.2776063
28, -364.30026842
29, -363.20683304
30, -362.92619382
31, -362.92619382
32, -353.76570807
33, -353.76570807
34, -348.90554422
35, -345.16641523
36, -345.16641523
37, -345.16641523
38, -345.16641523
39, -345.16641523
40, -345.16641523
41, -345.16641523
42, -345.16641523
43, -345.16641523
44, -345.16641523
45, -345.16641523
46, -345.16641523
47, -345.16641523
48, -345.16641523
49, -345.16641523
50, -345.16641523
51, -345.16641523
52, -345.16641523
53, -345.16641523
54, -345.16641523
55, -344.5641696
56, -346.6936297
57, -345.74338474
58, -335.05897789
59, -335.05897789
60, -336.56187131
61, -335.67991548
62, -334.85177052
63, -334.85177052
64, -334.85177052
65, -334.85177052
66, -334.85177052
67, -334.85177052
68, -334.85177052
69, -334.85177052
70, -334.85177052
71, -334.85177052
72, -334.85177052
73, -334.85177052
74, -334.85177052
75, -334.85177052
76, -334.85177052
77, -334.85177052
78, -335.0447498
79, -335.0447498
80, -335.65375991
81, -335.6701862
82, -335.6701862
83, -335.02824536
84, -335.02824536
85, -335.02824536
86, -334.12874613
87, -334.12874613
88, -333.49315466
89, -333.49315466
90, -333.49315466
91, -333.49315466
92, -333.49315466
93, -333.49315466
94, -333.49315466
95, -333.49315466
96, -333.49315466
97, -333.49315466
98, -333.49315466
99, -333.49315466
100, -333.49315466
101, -333.49315466
102, -333.49315466
103, -333.49315466
104, -332.72991218
105, -332.72991218
106, -332.72991218
107, -332.19151472
108, -332.19151472
109, -333.11141714
110, -333.3303412
111, -333.3303412
112, -333.3303412
113, -333.3303412
114, -336.90006105
115, -336.90006105
116, -336.43793207
117, -336.90797557
118, -336.90797557
119, -336.90797557
120, -336.90797557
121, -336.90797557
122, -336.90797557
123, -336.90797557
124, -336.90797557
125, -336.90797557
126, -336.90797557
127, -336.90797557
128, -336.90797557
129, -336.90797557
130, -335.42809787
131, -335.42809787
132, -335.42809787
133, -335.42809787
134, -335.42809787
135, -335.42809787
136, -335.42809787
137, -332.55355217
138, -332.63941396
139, -332.63941396
140, -334.84016657
141, -334.84016657
142, -334.84016657
143, -334.8421038
144, -334.8421038
145, -334.8421038
146, -334.8421038
147, -334.8421038
148, -334.8421038
149, -334.8421038
150, -334.8421038
151, -334.8421038
152, -334.8421038
153, -334.8421038
154, -334.8421038
155, -334.8421038
156, -335.0618281
157, -335.0618281
158, -335.48225943
159, -335.48225943
160, -335.48225943
161, -335.48225943
162, -335.48225943
163, -335.48225943
164, -334.93440894
165, -334.38804216
166, -333.22672754
167, -333.22672754
168, -333.22672754
169, -333.37849372
170, -333.37849372
171, -333.41367028
172, -333.41367028
173, -333.41367028
174, -333.41367028
175, -333.41367028
176, -333.41367028
177, -333.41367028
178, -333.41367028
179, -333.41367028
180, -333.41367028
181, -333.41367028
182, -332.48435517
183, -332.48435517
184, -332.48435517
185, -331.28831135
186, -331.28831135
187, -331.28831135
188, -329.51953446
189, -329.51953446
190, -329.29018545
191, -329.29018545
192, -329.29018545
193, -329.29018545
194, -328.70089656
195, -328.70089656
196, -328.70089656
197, -328.70089656
198, -324.57781766
199, -324.57781766
200, -324.57781766
201, -324.57781766
202, -324.57781766
203, -324.57781766
204, -324.57781766
205, -324.57781766
206, -324.57781766
207, -324.57781766
208, -322.74418202
209, -322.74418202
210, -322.74418202
211, -322.74418202
212, -322.74418202
213, -322.74418202
214, -322.74418202
215, -322.74418202
216, -323.06535192
217, -323.06535192
218, -323.3414245
219, -323.3414245
220, -323.48411294
221, -323.48411294
222, -323.48411294
223, -323.48411294
224, -323.48411294
225, -323.48411294
226, -323.48411294
227, -323.48411294
228, -323.48411294
229, -323.48411294
230, -323.48411294
231, -323.48411294
232, -323.48411294
233, -323.48411294
234, -322.24573531
235, -322.24573531
236, -322.36573765
237, -321.60235393
238, -322.10713782
239, -322.10713782
240, -322.10713782
241, -322.10713782
242, -321.50963663
243, -321.50963663
244, -321.50963663
245, -321.50963663
246, -321.50963663
247, -321.02693172
248, -321.02693172
249, -321.02693172
250, -321.02693172
251, -321.02693172
252, -321.02693172
253, -321.02693172
254, -321.02693172
255, -321.02693172
256, -321.02693172
257, -321.02693172
258, -321.02693172
259, -321.02693172
260, -321.02693172
261, -321.02693172
262, -321.02693172
263, -321.08544927
264, -321.08544927
265, -322.64876272
266, -321.63936245
267, -321.63936245
268, -321.63936245
269, -321.63936245
270, -321.63936245
271, -321.63936245
272, -321.63936245
273, -321.38335575
274, -321.38335575
275, -321.38335575
276, -321.38335575
277, -321.38335575
278, -321.38335575
279, -321.38335575
280, -321.38335575
281, -321.38335575
282, -321.38335575
283, -321.38335575
284, -321.38335575
285, -321.38335575
286, -321.38335575
287, -321.38335575
288, -321.38335575
289, -321.38335575
290, -321.38335575
291, -321.78677966
292, -321.78677966
293, -321.78677966
294, -321.64309459
295, -322.28278506
296, -322.28278506
297, -322.28278506
298, -322.28278506
299, -322.28278506
300, -322.28278506
301, -322.28278506
302, -322.28278506
303, -322.28278506
304, -322.28278506
305, -322.28278506
306, -322.28278506
307, -322.28278506
308, -322.28278506
309, -322.28278506
310, -322.28278506
311, -322.28278506
312, -321.36610983
313, -321.36610983
314, -320.76581683
315, -319.88529077
316, -319.88529077
317, -318.89403039
318, -318.89403039
319, -318.89403039
320, -319.66681176
321, -319.66681176
322, -319.66681176
323, -319.66681176
324, -319.66681176
325, -319.66681176
326, -319.66681176
327, -319.66681176
328, -319.66681176
329, -319.66681176
330, -319.66681176
331, -319.66681176
332, -319.66681176
333, -319.66681176
334, -319.66681176
335, -319.66681176
336, -319.66681176
337, -319.66681176
338, -319.10264653
339, -319.10264653
340, -319.10264653
341, -319.10264653
342, -319.10264653
343, -319.73933624
344, -319.73933624
345, -319.73933624
346, -320.01219427
347, -320.01219427
348, -320.01219427
349, -320.01219427
350, -320.01219427
351, -319.82477746
352, -319.82477746
353, -319.82477746
354, -319.82477746
355, -319.82477746
356, -319.82477746
357, -319.82477746
358, -319.82477746
359, -319.82477746
360, -319.82477746
361, -319.82477746
362, -319.82477746
363, -319.82477746
364, -319.82477746
365, -319.82477746
366, -319.82477746
367, -319.82477746
368, -320.93502269
369, -320.93502269
370, -320.93502269
371, -320.93502269
372, -319.30134677
373, -319.30134677
374, -321.17118162
375, -321.17118162
376, -321.17118162
377, -320.56540722
378, -320.56540722
379, -320.56540722
380, -320.56540722
381, -320.56540722
382, -320.56540722
383, -320.56540722
384, -320.56540722
385, -320.56540722
386, -320.56540722
387, -320.56540722
388, -320.56540722
389, -320.56540722
390, -320.34390881
391, -320.34390881
392, -318.29103024
393, -318.52378791
394, -317.68813631
395, -317.68813631
396, -318.39060416
397, -318.39060416
398, -318.39060416
399, -318.39060416
400, -319.16285128
401, -319.16285128
402, -319.16285128
403, -318.97954797
404, -318.97954797
405, -318.97954797
406, -318.97954797
407, -318.97954797
408, -318.97954797
409, -318.97954797
410, -318.97954797
411, -318.97954797
412, -318.97954797
413, -318.97954797
414, -318.97954797
415, -318.97954797
416, -318.22459865
417, -318.22459865
418, -318.22459865
419, -318.22459865
420, -318.22459865
421, -318.22459865
422, -318.22459865
423, -318.22459865
424, -318.22459865
425, -316.43797336
426, -316.06900341
427, -316.06900341
428, -316.06900341
429, -316.06900341
430, -316.06900341
431, -316.06900341
432, -316.06900341
433, -316.06900341
434, -316.06900341
435, -316.06900341
436, -316.06900341
437, -316.06900341
438, -316.06900341
439, -316.06900341
440, -316.06900341
441, -316.06900341
442, -316.06900341
443, -316.06900341
444, -316.06900341
445, -316.06900341
446, -316.06900341
447, -319.12052523
448, -319.38538739
449, -319.38538739
450, -319.38538739
451, -319.38538739
452, -319.38538739
453, -319.38538739
454, -319.38538739
455, -319.38538739
456, -319.38538739
457, -319.38538739
458, -319.38538739
459, -319.38538739
460, -319.38538739
461, -319.38538739
462, -319.38538739
463, -319.38538739
464, -319.38538739
465, -319.38538739
466, -319.38538739
467, -319.38538739
468, -319.36203056
469, -319.36203056
470, -320.88136182
471, -320.76053258
472, -320.76053258
473, -317.32937734
474, -317.32937734
475, -316.95803622
476, -316.95803622
477, -316.95803622
478, -316.95803622
479, -316.95803622
480, -316.95803622
481, -316.95803622
482, -316.95803622
483, -316.95803622
484, -316.95803622
485, -316.95803622
486, -316.95803622
487, -316.95803622
488, -316.95803622
489, -316.95803622
490, -316.95803622
491, -316.95803622
492, -316.95803622
493, -316.95803622
494, -317.4381047
495, -317.4381047
496, -316.39658901
497, -316.39658901
498, -316.39658901
499, -316.32485812
500, -316.32485812
501, -316.32485812
502, -316.32485812
503, -316.32485812
504, -316.32485812
505, -316.32485812
506, -316.32485812
507, -316.32600673
508, -316.32600673
509, -316.32600673
510, -316.32600673
511, -316.32600673
512, -316.32600673
513, -316.32600673
514, -316.32600673
515, -316.32600673
516, -316.32600673
517, -316.32600673
518, -316.32600673
519, -316.32600673
520, -317.46300286
521, -317.46300286
522, -317.46300286
523, -315.54393958
524, -315.54393958
525, -315.45131699
526, -315.16098171
527, -315.16098171
528, -315.16098171
529, -315.16098171
530, -315.16098171
531, -315.16098171
532, -315.16098171
533, -315.16098171
534, -315.16098171
535, -315.16098171
536, -315.16098171
537, -315.16098171
538, -315.16098171
539, -315.16098171
540, -315.16098171
541, -315.16098171
542, -315.16098171
543, -315.16098171
544, -315.16098171
545, -315.16098171
546, -315.16098171
547, -315.16098171
548, -315.16098171
549, -315.16098171
550, -315.16098171
551, -315.16098171
552, -315.16098171
553, -315.16098171
554, -315.16098171
555, -315.16098171
556, -315.16098171
557, -315.16098171
558, -315.30694108
559, -315.30694108
560, -315.30694108
561, -315.30694108
562, -315.30694108
563, -315.30694108
564, -315.30694108
565, -315.30694108
566, -315.30694108
567, -315.30694108
568, -315.30694108
569, -315.30694108
570, -315.30694108
571, -315.30694108
572, -316.02188537
573, -316.02188537
574, -316.03513097
575, -316.03513097
576, -316.89797438
577, -317.7407659
578, -317.7407659
579, -317.7407659
580, -318.82697265
581, -318.82697265
582, -318.82697265
583, -318.82697265
584, -318.82697265
585, -318.56833144
586, -318.56833144
587, -318.56833144
588, -318.56833144
589, -318.56833144
590, -318.56833144
591, -318.56833144
592, -318.56833144
593, -318.56833144
594, -318.56833144
595, -318.56833144
596, -318.56833144
597, -318.56833144
598, -318.56833144
599, -318.56833144
600, -319.18333054
601, -318.3639781
602, -317.77471419
603, -316.83399061
604, -316.83399061
605, -316.83399061
606, -316.94721176
607, -316.94721176
608, -316.94721176
609, -316.94721176
610, -316.94721176
611, -317.02699676
612, -317.02699676
613, -317.02699676
614, -317.02699676
615, -317.02699676
616, -317.02699676
617, -317.02699676
618, -317.02699676
619, -317.02699676
620, -317.02699676
621, -317.02699676
622, -317.02699676
623, -317.02699676
624, -317.02699676
625, -317.02699676
626, -317.60527136
627, -317.60527136
628, -318.04740858
629, -318.04740858
630, -318.04740858
631, -318.04740858
632, -319.26089192
633, -319.26089192
634, -319.26089192
635, -319.26089192
636, -319.30879762
637, -319.41849279
638, -319.41849279
639, -319.41849279
640, -319.41849279
641, -317.90228313
642, -317.90228313
643, -317.90228313
644, -317.90228313
645, -317.90228313
646, -317.90228313
647, -317.90228313
648, -317.90228313
649, -317.90228313
650, -317.90228313
651, -317.90228313
652, -317.90228313
653, -317.90228313
654, -317.90228313
655, -319.86218606
656, -319.86218606
657, -319.86218606
658, -319.50820775
659, -319.50820775
660, -319.50820775
661, -319.50820775
662, -319.50820775
663, -319.41331204
664, -319.41331204
665, -319.41331204
666, -319.41331204
667, -319.41331204
668, -319.41331204
669, -319.41331204
670, -319.41331204
671, -319.41331204
672, -319.41331204
673, -319.41331204
674, -319.41331204
675, -319.41331204
676, -318.43565452
677, -318.43565452
